"spo","meanW","semW"
"SPO3364",1.144,0.129
"SPO3367",0.996,0.02
"SPO3368",1.018,0.006
"SPO3369",0.949,0.027
"SPO3370",1.052,0.006
"SPO3371",1.061,0.01
"SPO3372",0.955,0.04
"SPO3375",0.983,0.015
"SPO3376",0.967,0.115
"SPO3377",0.265,0.178
"SPO3378",1.032,0.066
"SPO3379",1.056,0.119
"SPO3380",0.972,0.026
"SPO3381",0.979,0.015
"SPO3382",1.04,0.011
"SPO3383",0.992,0.022
"SPO3384",1.017,0.021
"SPO3385",1.089,0.006
"SPO3386",0.971,0.048
"SPO3387",0.979,0.016
"SPO3388",1.026,0.018
"SPO3390",1.035,0.049
"SPO3391",0.978,0.026
"SPO3392",1.005,0.013
"SPO3393",0.986,0.047
"SPO3394",1.054,0.035
"SPO3395",0.993,0.015
"SPO3396",0.968,0.026
"SPO3397",0.889,0.098
"SPO3398",0.967,0.107
"SPO3399",0.976,0.061
"SPO3400",0.955,0.02
"SPO3401",0.828,0.155
"SPO3402",0.95,0.04
"SPO3403",1.069,0.016
"SPO3404",0.968,0.049
"SPO3405",1.028,0.032
"SPO3406",1.042,0.048
"SPO3407",0.853,0.118
"SPO3408",1.077,0.05
"SPO3409",0.955,0.088
"SPO3410",0.98,0.057
"SPO3411",0.963,0.021
"SPO3412",0.978,0.045
"SPO3413",1.026,0.05
"SPO3414",1.013,0.017
"SPO3418",1.06,0.024
"SPO3419",0.427,NA
"SPO3420",0.971,0.026
"SPO3421",0.203,0.203
"SPO3422",1.039,0.097
"SPO3423",1.076,0.027
"SPO3424",0.968,0.022
"SPO3425",1.064,0.026
"SPO3427",0.77,NA
"SPO3428",1.042,0.02
"SPO3429",0.96,0.031
"SPO3431",0.905,0.037
"SPO3434",1.203,NA
"SPO3435",0.978,0.039
"SPO3436",1.025,0.065
"SPO3437",1.034,0.045
"SPO3438",1.069,0.098
"SPO3439",0.934,0.089
"SPO3440",0.937,0.091
"SPO3441",0.99,0.017
"SPO3442",1.027,0.025
"SPO3443",0.984,0.078
"SPO3446",0.993,0.091
"SPO3448",1.022,0.022
"SPO3449",0.933,0.012
"SPO3450",1.017,0.018
"SPO3452",1.068,0.02
"SPO3452a",0.9,0.104
"SPO3453",1.025,0.05
"SPO3454",0.969,0.024
"SPO3455",0.988,0.024
"SPO3456",0.988,0.043
"SPO3457",0.944,0.084
"SPO3459",0.861,0.04
"SPO3460",0.943,0.023
"SPO3461",0.996,0.048
"SPO3462",0.992,0.015
"SPO3463",0.917,0.056
"SPO3464",0.512,0.159
"SPO3465",0.936,0.026
"SPO3466",0.937,0.009
"SPO3467",0.979,0.044
"SPO3468",0.957,0.008
"SPO3469",1.017,0.017
"SPO3470",0.966,0.03
"SPO3471",0.946,0.011
"SPO3472",0.964,0.026
"SPO3473",0.946,0.02
"SPO3474",0.994,0.027
"SPO3475",0.967,0.017
"SPO3476",0.997,0.027
"SPO3477",0.993,0.019
"SPO3478",0.984,0.004
"SPO3479",0.983,0.018
"SPO3480",0.944,0.036
"SPO3481",0.978,0.013
"SPO3482",1.004,0.037
"SPO3483",0.981,0.039
"SPO3484",1.014,0.021
"SPO3485",1.017,0.026
"SPO3486",0.856,0.126
"SPO3487",0.939,0.071
"SPO3488",1.086,0.034
"SPO3489",1.358,NA
"SPO3490",1.177,0.088
"SPO3491",1.01,0.05
"SPO3492",0.92,0.054
"SPO3493",1.011,0.025
"SPO3494",0.951,0.046
"SPO3495",0.85,0.039
"SPO3496",0.927,0.092
"SPO3498",0.967,0.005
"SPO3498a",0.933,0.021
"SPO3502",0.98,0.007
"SPO3503",1.016,0.045
"SPO3504",1.012,0.033
"SPO3505",1.029,0.02
"SPO3506",1.096,0.091
"SPO3511",0.997,0.022
"SPO3512",0.979,0.049
"SPO3513",0.155,0.155
"SPO3515",1.006,0.034
"SPO3516",0.375,0.375
"SPO3518",0.942,0.142
"SPO3519",0.965,0.039
"SPO3520",0.943,0.031
"SPO3521",0.899,0.046
"SPO3522",0.896,0.031
"SPO3523",0.907,0.047
"SPO3524",0.953,0.045
"SPO3525",0.844,0.016
"SPO3526",0.928,0.019
"SPO3527",1.071,0.028
"SPO3528",1.115,0.093
"SPO3529",1.05,0.042
"SPO3530",1.003,0.036
"SPO3531",0.979,0.033
"SPO3532",1.012,0.017
"SPO3533",0.942,0.029
"SPO3534",1.13,0.184
"SPO3535",0.95,0.027
"SPO3536",0.878,0.076
"SPO3537",1.005,0.015
"SPO3538",0.934,0.034
"SPO3539",0.004,0.004
"SPO3540",1.041,0.016
"SPO3541",1.054,0.022
"SPO3542",1.011,0.021
"SPO3543",0.892,0.053
"SPO3544",0.949,0.014
"SPO3545",0.982,0.016
"SPO3546",0.995,0.037
"SPO3547",1.031,0.052
"SPO3548",0.997,0.027
"SPO3549",0.901,0.058
"SPO3550",1.061,0.105
"SPO3551",0.909,0.031
"SPO3552",0.936,0.047
"SPO3553",1.046,0.023
"SPO3554",1.03,0.021
"SPO3555",1.044,0.021
"SPO3557",0.984,0.059
"SPO3558",0.898,0.011
"SPO3559",0.905,0.009
"SPO3560",0.962,0.048
"SPO3561",0.391,0.052
"SPO3562",0.837,0.019
"SPO3563",1.05,0.027
"SPO3564",0.991,0.016
"SPO3565",1.033,0.065
"SPO3566",0.942,0.022
"SPO3567",1.039,0.04
"SPO3568",1.046,0.036
"SPO3569",1.052,0.034
"SPO3570",0.881,0.021
"SPO3571",1.032,0.011
"SPO3572",0.889,0.027
"SPO3573",1.016,0.038
"SPO3574",1.018,0.028
"SPO3575",0.931,0.098
"SPO3576",1.113,0.031
"SPO3577",0.93,0.018
"SPO3578",0.955,0.049
"SPO3579",1.053,0.007
"SPO3580",0.926,0.034
"SPO3581",1.079,0.033
"SPO3582",1.075,0.01
"SPO3583",1.021,0.031
"SPO3584",1.056,0.046
"SPO3585",0.908,0.047
"SPO3586",1.02,0.011
"SPO3587",0.986,0.02
"SPO3588",1.042,0.013
"SPO3589",0.915,0.031
"SPO3590",0.923,0.023
"SPO3591",1.01,0.031
"SPO3592",0.942,0.032
"SPO3593",0.99,0.009
"SPO3594",0.7,0.088
"SPO3595",0.964,0.01
"SPO3596",0.974,0.034
"SPO3597",1.012,0.004
"SPO3598",1.148,0.354
"SPO3600",0.983,0.014
"SPO3601",0.951,0.048
"SPO3602",0.92,0.027
"SPO3603",1.022,0.036
"SPO3604",0.852,0.027
"SPO3605",0.988,0.021
"SPO3606",0.872,0.09
"SPO3607",1.026,0.019
"SPO3608",0.919,0.035
"SPO3609",1.017,0.043
"SPO3610",1.04,0.032
"SPO3611",1.025,0.028
"SPO3612",0.965,0.04
"SPO3613",1.05,0.023
"SPO3614",1.061,0.066
"SPO3615",0.98,0.02
"SPO3617",1.059,0.032
"SPO3618",1.027,0.032
"SPO3619",1.023,0.033
"SPO3620",1.068,0.01
"SPO3621",0,NA
"SPO3622",0.941,0.033
"SPO3623",1.036,0.009
"SPO3625",1.097,0.04
"SPO3626",0.858,0.16
"SPO3627",1.045,0.025
"SPO3628",1.018,0.017
"SPO3629",1.074,0.034
"SPO3631",1.073,0.016
"SPO3632",1.011,0.021
"SPO3633",0.685,0.02
"SPO3634",0.671,0.038
"SPO3635",0.912,0.121
"SPO3636",0.949,0.018
"SPO3637",0.898,0.038
"SPO3638",1.107,NA
"SPO3639",0.398,0.234
"SPO3640",0.611,0.227
"SPO3641",1,0.015
"SPO3642",0.976,0.035
"SPO3643",0.954,0.027
"SPO3644",0.969,0.037
"SPO3645",0.924,0.036
"SPO3646",0.938,0.019
"SPO3647",1.052,0.007
"SPO3650",0.996,0.018
"SPO3651",0.948,0.019
"SPO3652",1.061,0.023
"SPO3655",1.041,0.01
"SPO3656",0.887,0.03
"SPO3657",0.957,0.027
"SPO3659",0.515,0.092
"SPO3660",0.897,0.061
"SPO3661",0.917,0.015
"SPO3662",0.866,0.042
"SPO3663",0.932,0.018
"SPO3664",0.928,0.016
"SPO3665",0.972,0.022
"SPO3666",1.033,0.028
"SPO3667",0.919,0.032
"SPO3668",0.98,0.037
"SPO3671",0.992,0.007
"SPO3672",1.018,0.016
"SPO3673",1.062,0.008
"SPO3673a",1.061,0.008
"SPO3674",0.912,0.02
"SPO3675",1.004,0.029
"SPO3676",0.957,0.02
"SPO3677",0.961,0.007
"SPO3678",0.988,0.006
"SPO3679",0.999,0.007
"SPO3680",1.006,0.044
"SPO3681",0.965,0.007
"SPO3682",0.986,0.014
"SPO3684",0.882,0.007
"SPO3685",1.012,0.016
"SPO3686",1.008,0.016
"SPO3687",0.99,0.017
"SPO3688",0.957,0.022
"SPO3689",0.895,0.027
"SPO3690",0.987,0.012
"SPO3691",0.963,0.02
"SPO3692",1.001,0.007
"SPO3693",0.997,0.011
"SPO3694",1.073,0.045
"SPO3695",1.012,0.006
"SPO3696",0.95,0.008
"SPO3697",0.991,0.017
"SPO3698",1.032,0.031
"SPO3699",0.984,0.014
"SPO3700",0.948,0.019
"SPO3701",0.963,0.017
"SPO3702",1.007,0.029
"SPO3703",0.947,0.022
"SPO3704",1.035,0.022
"SPO3705",0.948,0.017
"SPO3706",0.915,0.042
"SPO3707",0.932,0.012
"SPO3708",0.998,0.031
"SPO3709",0.945,0.029
"SPO3710",0.989,0.005
"SPO3711",0.92,0.021
"SPO3713",1.013,0.022
"SPO3714",1.061,0.035
"SPO3715",1.019,0.012
"SPO3716",0.959,0.015
"SPO3717",0.995,0.04
"SPO3718",1.043,0.042
"SPO3719",0.847,0.029
"SPO3720",1.003,0.015
"SPO3721",1.028,0.043
"SPO3722",1.002,0.014
"SPO3723",0.954,0.01
"SPO3724",0.966,0.054
"SPO3725",0.942,0.064
"SPO3726",1.131,0.018
"SPO3727",1.078,0.008
"SPO3728",1.043,0.016
"SPO3729",1.018,0.006
"SPO3730",1.09,0.019
"SPO3731",1.074,0.021
"SPO3732",0.956,0.015
"SPO3733",1.035,0.022
"SPO3734",0.95,0.037
"SPO3735",0.979,0.011
"SPO3736",0.99,0.027
"SPO3738",0.946,0.054
"SPO3739",0.996,0.003
"SPO3740",0.995,0.013
"SPO3741",0.996,0.018
"SPO3742",0.946,0.012
"SPO3743",0.973,0.024
"SPO3744",0.354,0.22
"SPO3746",1.201,0.118
"SPO3747",0.921,0.039
"SPO3748",0.994,0.03
"SPO3749",1.045,0.03
"SPO3750",0.941,0.028
"SPO3751",0.937,0.013
"SPO3752",0.97,0.029
"SPO3753",0.923,0.025
"SPO3754",1.037,0.026
"SPO3755",0.524,0.315
"SPO3756",0.997,0.035
"SPO3757",0.988,0.006
"SPO3758",1.029,0.024
"SPO3759",0.995,0.01
"SPO3760",0.971,0.025
"SPO3762",1.031,0.015
"SPO3763",0.967,0.026
"SPO3765",1.026,0.029
"SPO3766",0.859,0.03
"SPO3767",1.009,0.019
"SPO3768",0.205,0.013
"SPO3769",0.179,0.032
"SPO3770",0.159,0.027
"SPO3771",0,NA
"SPO3772",1.006,0.007
"SPO3774",0.986,0.008
"SPO3775",1.007,0.01
"SPO3776",1.007,0.015
"SPO3777",0.988,0.026
"SPO3778",0.969,0.006
"SPO3779",0.971,0.03
"SPO3780",0.978,0.035
"SPO3781",0.996,0.047
"SPO3782",0.963,0.023
"SPO3783",0.973,0.014
"SPO3784",0.975,0.019
"SPO3785",0.952,0.02
"SPO3786",0.969,0.016
"SPO3787",0.986,0.004
"SPO3788",1.023,0.017
"SPO3789",1.054,0.05
"SPO3790",0.982,0.013
"SPO3791",0.946,0.02
"SPO3792",0.978,0.033
"SPO3793",0.973,0.029
"SPO3794",1.096,0.024
"SPO3795",1.017,0.017
"SPO3802",0.909,0.046
"SPO3803",0.96,0.02
"SPO3804",1.084,0.018
"SPO3805",1.105,0.019
"SPO3806",0.703,0.031
"SPO3807",1.004,0.022
"SPO3808",0.924,0.022
"SPO3809",0.946,0.02
"SPO3810",0.045,0.035
"SPO3811",1.04,0.02
"SPO3812",0.718,0.033
"SPO3813",0.969,0.025
"SPO3814",0.996,0.016
"SPO3815",1.004,0.002
"SPO3816",1.004,0.021
"SPO3817",0.891,0.106
"SPO3819",0.94,0.025
"SPO3820",1.014,0.014
"SPO3821",1.053,0.013
"SPO3822",1.038,0.024
"SPO3827",1.006,0.046
"SPO3828",1.024,0.008
"SPO3829",1.035,0.007
"SPO3830",1.015,0.025
"SPO3831",1.017,0.025
"SPO3832",0.966,0.008
"SPO3833",1.052,0.025
"SPO3835",0.754,0.041
"SPO3836",1.045,0.012
"SPO3837",0.987,0.007
"SPO3838",0.987,0.028
"SPO3839",0.975,0.023
"SPO3840",0.177,0.177
"SPO3841",0.946,0.012
"SPO3842",0.984,0.008
"SPO3843",1.111,0.031
"SPO3844",0.762,0.006
"SPO3845",0.934,0.033
"SPO3846",1.093,0.047
"SPO3847",1.021,0.014
"SPO3848",0.999,0.006
"SPO3849",0.938,0.042
"SPO3850",1.024,0.01
"SPO3851",1.047,0.014
"SPO3852",0.817,0.113
"SPO3853",0.068,0.068
"SPO3854",0.256,0.256
"SPO3855",0.544,0.009
"SPO3856",1.003,0.024
"SPO3857",1.02,0.024
"SPO3858",1.042,0.013
"SPO3859",1.016,0.01
"SPO3860",1.022,0.017
"SPO3861",0.957,0.012
"SPO3862",0.979,0.043
"SPO3863",0.983,0.019
"SPO3864",1.015,0.012
"SPO3865",0.546,0.036
"SPO3866",0.767,0.026
"SPO3867",0.764,0.021
"SPO3868",0.965,0.02
"SPO3869",0.792,NA
"SPO3870",0.969,0.027
"SPO3871",1.015,0.03
"SPO3872",0.656,0.015
"SPO3873",0.713,0.034
"SPO3874",1.069,0.024
"SPO3875",0.953,0.029
"SPO3876",0.977,0.032
"SPO3877",1.058,0.01
"SPO3878",1.003,0.008
"SPO3879",1.007,0.004
"SPO3880",1.042,0.021
"SPO3881",0.967,0.034
"SPO3882",1.021,0.011
"SPO3883",1.016,0.022
"SPO3884",1.039,0.01
"SPO3885",1.023,0.008
"SPO3886",0.84,0.024
"SPO3887",0.981,0.016
"SPO3888",0.745,0.046
"SPO3889",1.04,0.016
"SPO3890",0.705,0.076
"SPO3891",0,0
"SPO3892",0.978,0.016
"SPO3894",1.041,0.078
"SPO3895",0.887,0.032
"SPO3896",0.501,0.255
"SPO3897",0.881,0.044
"SPO3898",1.029,0.016
"SPO3899",0.963,0.041
"SPO3900",1.039,0.048
"SPO3901",1.068,0.021
"SPO3902",0.959,0.013
"SPO3903",0.952,0.037
"SPO3904",1.068,0.077
"SPOA0001",0.973,0.039
"SPOA0002",1.094,0.034
"SPOA0003",0.993,0.039
"SPOA0004",0.997,0.021
"SPOA0005",1.028,0.091
"SPOA0006",0.851,0.066
"SPOA0007",0.447,0.223
"SPOA0008",0.338,0.338
"SPOA0012",0.939,0.027
"SPOA0013",0.995,0.056
"SPOA0014",1.007,0.025
"SPOA0017",0.127,0.127
"SPOA0018",0.914,0.106
"SPOA0019",0.911,0.035
"SPOA0020",0.939,0.104
"SPOA0021",0.983,0.045
"SPOA0022",0.998,0.054
"SPOA0023",1.007,0.032
"SPOA0024",1.032,0.032
"SPOA0025",0.908,0.078
"SPOA0026",0.833,0.039
"SPOA0027",0.888,0.026
"SPOA0028",1.073,0.033
"SPOA0029",1.028,0.006
"SPOA0030",1.062,0.008
"SPOA0031",1.081,0.01
"SPOA0032",1.039,0.018
"SPOA0033",1.024,0.022
"SPOA0034",1.006,0.025
"SPOA0035",1.045,0.064
"SPOA0036",1.056,0.014
"SPOA0037",1.154,0.063
"SPOA0038",1.037,0.021
"SPOA0039",1.018,0.02
"SPOA0040",0.991,0.032
"SPOA0041",1.112,0.052
"SPOA0042",1.025,0.04
"SPOA0043",0.995,0.031
"SPOA0044",0.961,0.015
"SPOA0045",1.087,0.072
"SPOA0046",0.968,0.039
"SPOA0047",0.925,0.05
"SPOA0048",0.889,0.087
"SPOA0049",0.864,0.045
"SPOA0050",0.943,0.021
"SPOA0051",0.965,0.031
"SPOA0052",1.034,0.044
"SPOA0053",1.033,0.029
"SPOA0054",0.677,0.154
"SPOA0055",1.033,0.039
"SPOA0056",0.921,0.057
"SPOA0057",0.951,0.023
"SPOA0058",0.91,0.037
"SPOA0059",0.931,0.028
"SPOA0060",1.048,0.018
"SPOA0061",0.972,0.023
"SPOA0062",0.965,0.042
"SPOA0063",0.951,0.025
"SPOA0064",0.909,0.044
"SPOA0065",1.025,0.024
"SPOA0066",0.979,0.105
"SPOA0067",1.077,0.034
"SPOA0068",1.038,0.048
"SPOA0069",0.963,0.031
"SPOA0070",0.987,0.038
"SPOA0071",0.868,0.046
"SPOA0072",0.925,0.022
"SPOA0073",0.495,0.117
"SPOA0074",0.796,0.091
"SPOA0075",1.007,0.046
"SPOA0076",0.985,0.019
"SPOA0078",1.061,0.044
"SPOA0079",0.928,0.031
"SPOA0081",0.961,0.01
"SPOA0082",0.953,0.01
"SPOA0083",0.965,0.016
"SPOA0084",0.933,0.092
"SPOA0085",0.894,0.095
"SPOA0086",0.922,0.019
"SPOA0087",0.938,0.03
"SPOA0088",1.104,0.011
"SPOA0089",0.944,0.053
"SPOA0090",0.96,0.03
"SPOA0091",1.061,0.047
"SPOA0093",0.987,0.017
"SPOA0094",1.043,0.052
"SPOA0095",1.034,0.054
"SPOA0096",1.073,0.013
"SPOA0097",0.971,0.038
"SPOA0098",1.037,0.029
"SPOA0099",0.978,0.037
"SPOA0100",1.017,0.039
"SPOA0101",0.999,0.03
"SPOA0102",1.021,0.045
"SPOA0103",0.989,0.045
"SPOA0104",0.985,0.025
"SPOA0105",1.013,0.061
"SPOA0106",0.925,0.018
"SPOA0107",0.953,0.057
"SPOA0108",0.932,0.018
"SPOA0109",0,NA
"SPOA0110",0.924,0.033
"SPOA0111",1.088,0.016
"SPOA0112",0.917,0.016
"SPOA0113",0.951,0.025
"SPOA0114",0.913,0.037
"SPOA0115",0.839,0.07
"SPOA0116",1.033,0.048
"SPOA0117",0.966,0.059
"SPOA0118",1.021,0.024
"SPOA0119",0.953,0.012
"SPOA0120",0.921,0.022
"SPOA0121",0.95,0.032
"SPOA0122",0.968,0.021
"SPOA0123",1.015,0.021
"SPOA0124",1.029,0.015
"SPOA0125",0.954,0.007
"SPOA0126",0.939,0.027
"SPOA0127",0.998,0.064
"SPOA0128",0.975,0.025
"SPOA0129",0.886,0.067
"SPOA0130",0.91,0.039
"SPOA0131",1.019,0.01
"SPOA0132",0.977,0.024
"SPOA0133",0.943,0.039
"SPOA0134",0.955,0.009
"SPOA0138",1.043,0.027
"SPOA0139",1.078,0.085
"SPOA0141",0.873,0.057
"SPOA0142",0.992,0.032
"SPOA0143",0.964,0.034
"SPOA0144",0.95,0.056
"SPOA0145",0.988,0.025
"SPOA0146",0.903,0.052
"SPOA0147",0.836,0.051
"SPOA0148",0.985,0.046
"SPOA0149",0.993,0.014
"SPOA0150",0.961,0.013
"SPOA0151",1.01,0.049
"SPOA0152",0.94,0.057
"SPOA0153",0.888,0.115
"SPOA0154",0.976,0.014
"SPOA0155",0.932,0.025
"SPOA0156",0.925,0.045
"SPOA0157",0.983,0.045
"SPOA0158",0.918,0.018
"SPOA0159",0.929,0.085
"SPOA0160",0.936,0.03
"SPOA0161",1.004,0.029
"SPOA0162",0.914,0.151
"SPOA0163",0.963,0.064
"SPOA0164",1.021,0.031
"SPOA0165",1.015,0.012
"SPOA0166",0.936,0.038
"SPOA0167",0.911,0.033
"SPOA0168",0.918,0.03
"SPOA0169",1.054,0.024
"SPOA0170",1.041,0.011
"SPOA0171",0.984,0.043
"SPOA0172",0.762,0.088
"SPOA0173",0.878,0.035
"SPOA0174",0.808,0.116
"SPOA0175",0.908,0.036
"SPOA0176",0.941,0.05
"SPOA0177",0.914,0.019
"SPOA0180",1.005,0.035
"SPOA0181",0.929,0.011
"SPOA0182",0.935,0.037
"SPOA0183",1.076,0.078
"SPOA0184",0.972,0.02
"SPOA0185",1.096,0.068
"SPOA0186",1.004,0.017
"SPOA0187",0.958,0.017
"SPOA0188",0.903,0.021
"SPOA0189",0.957,0.056
"SPOA0190",0.972,0.017
"SPOA0191",0.995,0.069
"SPOA0192",1.031,0.076
"SPOA0193",0.427,0.252
"SPOA0194",0.924,0.023
"SPOA0195",0.912,0.079
"SPOA0196",0.915,0.087
"SPOA0197",1.07,0.126
"SPOA0198",0.984,0.044
"SPOA0199",0.984,0.057
"SPOA0200",0.983,0.026
"SPOA0201",0.919,0.023
"SPOA0202",0,0
"SPOA0203",0.993,0.014
"SPOA0204",1.029,0.057
"SPOA0205",0.976,0.024
"SPOA0206",0.99,0.037
"SPOA0207",1.038,0.011
"SPOA0208",1.002,0.009
"SPOA0209",0.912,0.03
"SPOA0210",0.974,0.044
"SPOA0211",1.086,0.018
"SPOA0212",0.86,0.021
"SPOA0213",0.98,0.035
"SPOA0214",0.938,0.079
"SPOA0215",0.929,0.07
"SPOA0216",0.965,0.03
"SPOA0217",0.941,0.057
"SPOA0218",0.882,0.043
"SPOA0219",0.8,0.451
"SPOA0220",0.926,0.025
"SPOA0221",0.929,0.043
"SPOA0222",1.028,0.137
"SPOA0223",1.058,0.032
"SPOA0224",0.952,0.094
"SPOA0225",0.901,0.096
"SPOA0226",1.081,0.067
"SPOA0227",0.891,0.029
"SPOA0228",0.888,0.03
"SPOA0229",0.229,0.229
"SPOA0230",1.009,0.032
"SPOA0231",0.854,0.003
"SPOA0232",0.825,0.033
"SPOA0233",0.98,0.038
"SPOA0234",0.992,0.031
"SPOA0235",1.024,0.047
"SPOA0236",1.129,0.031
"SPOA0237",1.165,0.02
"SPOA0238",1.165,0.036
"SPOA0239",1.04,0.042
"SPOA0240",1.087,0.022
"SPOA0241",0.937,0.027
"SPOA0242",0.959,0.025
"SPOA0243",0.968,0.033
"SPOA0244",0.927,0.045
"SPOA0245",0.936,0.006
"SPOA0246",0.941,0.058
"SPOA0247",0.976,0.017
"SPOA0248",0.972,0.052
"SPOA0249",0.864,0.021
"SPOA0250",0.961,0.043
"SPOA0251",0.914,0.045
"SPOA0252",0.834,0.012
"SPOA0253",0.956,0.045
"SPOA0254",0.919,0.076
"SPOA0255",0.941,0.055
"SPOA0256",0.953,0.086
"SPOA0257",0.891,0.037
"SPOA0258",0.911,0.031
"SPOA0259",1.04,0.015
"SPOA0260",0.93,0.044
"SPOA0261",0.762,0.011
"SPOA0262",0.98,0.017
"SPOA0263",1.02,0.041
"SPOA0264",0.95,0.075
"SPOA0265",1.003,0.031
"SPOA0266",0.997,0.054
"SPOA0267",0.923,0.025
"SPOA0268",1.07,0.02
"SPOA0269",0.932,0.022
"SPOA0270",0.873,0.061
"SPOA0271",0.938,0.061
"SPOA0272",0.992,0.009
"SPOA0273",0.981,0.053
"SPOA0274",0.923,0.014
"SPOA0275",1.006,0.038
"SPOA0276",1.022,0.063
"SPOA0277",1.063,0.071
"SPOA0278",1.011,0.047
"SPOA0279",0.923,0.062
"SPOA0280",0.964,0.034
"SPOA0281",1.058,0.031
"SPOA0282",1.04,0.03
"SPOA0283",1.067,0.089
"SPOA0284",1.005,0.011
"SPOA0285",0.985,0.048
"SPOA0286",1.16,0.077
"SPOA0287",1.01,0.037
"SPOA0288",0.932,0.024
"SPOA0289",1.023,0.022
"SPOA0290",1.036,0.032
"SPOA0291",1.009,0.033
"SPOA0292",1.047,0.035
"SPOA0293",1.038,0.015
"SPOA0294",1.043,0.025
"SPOA0295",0.946,0.016
"SPOA0296",0.947,0.037
"SPOA0297",0.989,0.026
"SPOA0298",0.974,0.006
"SPOA0299",0.919,0.021
"SPOA0300",0.983,0.021
"SPOA0301",1.034,0.007
"SPOA0302",1.09,0.02
"SPOA0306",1.005,0.008
"SPOA0309",0.964,0.016
"SPOA0310",0.934,0.02
"SPOA0311",0.998,0.01
"SPOA0312",0.926,0.033
"SPOA0313",0.977,0.035
"SPOA0314",0.945,0.012
"SPOA0316",0.982,0.033
"SPOA0317",1.003,0.024
"SPOA0318",1.024,0.036
"SPOA0319",1.024,0.022
"SPOA0320",0.915,0.062
"SPOA0321",1.084,0.042
"SPOA0322",1.035,0.023
"SPOA0323",0.953,0.091
"SPOA0324",1.06,0.042
"SPOA0325",1.04,0.047
"SPOA0326",1.07,0.042
"SPOA0327",0.932,0.077
"SPOA0328",1.002,0.059
"SPOA0329",1.033,0.081
"SPOA0330",0.908,0.043
"SPOA0331",0.928,0.045
"SPOA0332",0.964,0.021
"SPOA0333",0.951,0.027
"SPOA0334",0.942,0.008
"SPOA0335",0.951,0.028
"SPOA0336",1.281,0.026
"SPOA0337",0.947,0.003
"SPOA0338",1.034,0.012
"SPOA0339",0.866,0.145
"SPOA0340",0.473,0.238
"SPOA0341",0.858,0.03
"SPOA0342",1.064,0.013
"SPOA0343",1.055,0.01
"SPOA0344",0.169,0.071
"SPOA0346",1.148,NA
"SPOA0347",1.04,0.02
"SPOA0348",0.965,0.04
"SPOA0349",0.993,0.046
"SPOA0351",1.248,0.014
"SPOA0352",1.053,0.013
"SPOA0353",1.026,0.032
"SPOA0354",0.977,0.022
"SPOA0355",0.927,0.02
"SPOA0356",0.982,0.013
"SPOA0357",0.995,0.092
"SPOA0358",1.012,0.081
"SPOA0359",0.993,0.003
"SPOA0360",0.922,0.044
"SPOA0361",0.304,0.304
"SPOA0362",0.958,0.042
"SPOA0363",0.97,0.045
"SPOA0364",0.967,0.013
"SPOA0365",1.045,0.046
"SPOA0366",0.896,0.018
"SPOA0367",0.905,0.02
"SPOA0368",0.824,0.041
"SPOA0369",1.016,0.02
"SPOA0370",0.94,0.025
"SPOA0371",0.946,0.044
"SPOA0372",0.877,0.065
"SPOA0373",1.154,0.181
"SPOA0374",0.969,0.022
"SPOA0375",0.994,0.035
"SPOA0376",0.934,0.027
"SPOA0377",0.919,0.037
"SPOA0378",1.036,0.027
"SPOA0379",1.037,0.019
"SPOA0380",1.039,0.044
"SPOA0381",0.957,0.065
"SPOA0382",0.979,0.036
"SPOA0383",1.017,0.028
"SPOA0384",0.988,0.054
"SPOA0385",1.009,0.058
"SPOA0386",0.929,0.027
"SPOA0387",1,0.063
"SPOA0388",0.949,0.062
"SPOA0389",1,0.017
"SPOA0390",1.052,0.026
"SPOA0391",0.93,0.063
"SPOA0392",0.914,0.049
"SPOA0393",1.037,0.033
"SPOA0394",0.937,0.067
"SPOA0395",0.953,0.016
"SPOA0397",0.973,0.161
"SPOA0398",0.81,0.163
"SPOA0399",1.013,0.045
"SPOA0401",0.89,0.059
"SPOA0402",0.942,0.066
"SPOA0403",0.982,0.02
"SPOA0404",1.024,0.026
"SPOA0405",1.036,0.046
"SPOA0406",1.043,0.028
"SPOA0407",0.942,0.037
"SPOA0408",0.998,0.025
"SPOA0409",0.954,0.012
"SPOA0410",1.003,0.018
"SPOA0411",0.944,0.103
"SPOA0412",0.981,0.015
"SPOA0413",1.055,0.021
"SPOA0414",1.002,0.027
"SPOA0416",1.049,0.017
"SPOA0417",1,0.022
"SPOA0418",0.931,0.066
"SPOA0419",1.01,0.05
"SPOA0420",1.039,0.088
"SPOA0421",0.909,0.047
"SPOA0422",0.728,0.046
"SPOA0423",0.694,0.114
"SPOA0424",0.96,0.045
"SPOA0425",0.915,0.049
"SPOA0426",1.01,0.043
"SPOA0427",0.971,0.085
"SPOA0428",1.033,0.018
"SPOA0429",0.955,0.049
"SPOA0430",1.104,0.054
"SPOA0431",1.001,0.008
"SPOA0432",1.091,0.032
"SPOA0433",0.999,0.053
"SPOA0434",1.001,0.029
"SPOA0435",1.005,0.029
"SPOA0436",0.924,0.07
"SPOA0437",0.986,0.033
"SPOA0438",0.94,0.047
"SPOA0441",0.973,0.042
"SPOA0443",1.049,0.05
"SPOA0445",0.791,0.124
"SPOA0446",1.036,0.018
"SPOA0449",0.854,0.03
"SPOA0450",1.006,0.059
"SPOA0451",1.07,0.016
"SPOA0452",0.865,0.014
