"spo","meanW","semW"
"SPO3390",1.03,0.05
"SPO3391",0.98,0.03
"SPO3392",1.01,0.01
"SPO3393",0.98,0.05
"SPO3394",1.05,0.04
"SPO3395",0.99,0.01
"SPO3396",0.97,0.03
"SPO3397",0.89,0.1
"SPO3398",0.97,0.11
"SPO3399",0.98,0.06
"SPO3400",0.95,0.02
"SPO3401",0.83,0.16
"SPO3402",0.95,0.04
"SPO3403",1.07,0.01
"SPO3404",0.97,0.05
"SPO3405",1.03,0.03
"SPO3406",1.04,0.05
"SPO3407",0.85,0.12
"SPO3408",1.08,0.05
"SPO3409",0.96,0.09
"SPO3410",0.98,0.06
"SPO3411",0.96,0.02
"SPO3412",0.98,0.05
"SPO3413",1.03,0.05
"SPO3414",1.01,0.02
"SPO3418",1.06,0.02
"SPO3419",0.43,NA
"SPO3420",0.97,0.03
"SPO3421",0.2,0.2
"SPO3422",1.04,0.1
"SPO3423",1.07,0.03
"SPO3424",0.97,0.02
"SPO3425",1.07,0.03
"SPO3427",0.77,NA
"SPO3428",1.04,0.02
"SPO3429",0.96,0.03
"SPO3431",0.9,0.04
"SPO3434",1.2,NA
"SPO3435",0.98,0.04
"SPO3436",1.03,0.07
"SPO3437",1.03,0.05
"SPO3438",1.07,0.1
"SPO3439",0.94,0.09
"SPO3440",0.93,0.09
"SPO3441",0.99,0.02
"SPO3442",1.03,0.03
"SPO3443",0.98,0.08
"SPO3446",0.99,0.09
"SPO3448",1.02,0.02
"SPO3449",0.93,0.01
"SPO3450",1.02,0.02
"SPO3452",1.07,0.02
"SPO3452a",0.9,0.1
"SPO3453",1.02,0.05
"SPO3454",0.97,0.02
"SPO3455",0.98,0.02
"SPO3456",0.99,0.04
"SPO3457",0.95,0.09
"SPO3459",0.86,0.04
"SPO3460",0.94,0.02
"SPO3461",1,0.05
"SPO3462",0.99,0.01
"SPO3463",0.92,0.06
"SPO3464",0.51,0.16
"SPO3465",0.94,0.03
"SPO3466",0.94,0.01
"SPO3467",0.98,0.04
"SPO3468",0.96,0.01
"SPO3469",1.02,0.02
"SPO3470",0.97,0.03
"SPO3471",0.95,0.01
"SPO3472",0.96,0.03
"SPO3473",0.94,0.02
"SPO3474",0.99,0.03
"SPO3475",0.97,0.02
"SPO3476",1,0.03
"SPO3477",1,0.02
"SPO3478",0.98,0
"SPO3479",0.98,0.02
"SPO3480",0.95,0.04
"SPO3481",0.98,0.01
"SPO3482",1.01,0.04
"SPO3483",0.98,0.04
"SPO3484",1.02,0.02
"SPO3485",1.02,0.03
"SPO3486",0.86,0.13
"SPO3487",0.94,0.07
"SPO3488",1.09,0.03
"SPO3489",1.36,NA
"SPO3490",1.18,0.09
"SPO3491",1.01,0.05
"SPO3492",0.92,0.05
"SPO3493",1.01,0.02
"SPO3494",0.95,0.05
"SPO3495",0.85,0.04
"SPO3496",0.93,0.09
"SPO3498",0.97,0.01
"SPO3498a",0.93,0.02
"SPO3502",0.98,0.01
"SPO3503",1.02,0.04
"SPO3504",1.01,0.03
"SPO3505",1.03,0.02
"SPO3506",1.09,0.09
"SPO3511",1,0.02
"SPO3512",0.98,0.05
"SPO3513",0.15,0.15
"SPO3515",1.01,0.03
"SPO3516",0.38,0.37
"SPO3518",0.94,0.14
"SPO3519",0.97,0.04
"SPO3520",0.94,0.03
"SPO3521",0.9,0.05
"SPO3522",0.9,0.03
"SPO3523",0.91,0.05
"SPO3524",0.95,0.05
"SPO3525",0.84,0.02
"SPO3526",0.93,0.02
"SPO3527",1.07,0.03
"SPO3528",1.12,0.09
"SPO3529",1.05,0.04
"SPO3530",1,0.04
"SPO3531",0.98,0.03
"SPO3532",1.01,0.02
"SPO3533",0.94,0.03
"SPO3534",1.13,0.18
"SPO3535",0.95,0.03
"SPO3536",0.88,0.08
"SPO3537",1,0.02
"SPO3538",0.93,0.04
"SPO3539",0,0
"SPO3540",1.04,0.01
"SPO3541",1.05,0.02
"SPO3542",1.01,0.02
"SPO3543",0.89,0.05
"SPO3544",0.95,0.01
"SPO3545",0.98,0.02
"SPO3546",1,0.04
"SPO3547",1.03,0.05
"SPO3548",1,0.03
"SPO3549",0.9,0.06
"SPO3550",1.06,0.1
"SPO3551",0.91,0.03
"SPO3552",0.94,0.05
"SPO3553",1.04,0.02
"SPO3554",1.03,0.02
"SPO3555",1.04,0.02
"SPO3557",0.98,0.06
"SPO3558",0.9,0.01
"SPO3559",0.9,0.01
"SPO3560",0.96,0.05
"SPO3561",0.39,0.05
"SPO3562",0.84,0.02
"SPO3563",1.05,0.03
"SPO3564",0.99,0.02
"SPO3565",1.03,0.07
"SPO3566",0.94,0.02
"SPO3567",1.04,0.04
"SPO3568",1.05,0.04
"SPO3569",1.05,0.03
"SPO3570",0.88,0.02
"SPO3571",1.03,0.01
"SPO3572",0.89,0.03
"SPO3573",1.02,0.04
"SPO3574",1.02,0.03
"SPO3575",0.93,0.1
"SPO3576",1.11,0.03
"SPO3577",0.93,0.02
"SPO3578",0.96,0.05
"SPO3579",1.05,0.01
"SPO3580",0.92,0.04
"SPO3581",1.08,0.03
"SPO3582",1.08,0.01
"SPO3583",1.02,0.03
"SPO3584",1.06,0.05
"SPO3585",0.91,0.05
"SPO3586",1.02,0.01
"SPO3587",0.98,0.02
"SPO3588",1.04,0.01
"SPO3589",0.92,0.03
"SPO3590",0.92,0.02
"SPO3591",1.01,0.03
"SPO3592",0.94,0.03
"SPO3593",0.99,0.01
"SPO3594",0.7,0.09
"SPO3595",0.96,0.01
"SPO3596",0.98,0.03
"SPO3597",1.01,0
"SPO3598",1.15,0.36
"SPO3600",0.98,0.01
"SPO3601",0.95,0.05
"SPO3602",0.92,0.03
"SPO3603",1.03,0.04
"SPO3604",0.85,0.03
"SPO3605",0.99,0.02
"SPO3606",0.87,0.09
"SPO3607",1.02,0.02
"SPO3608",0.92,0.03
"SPO3609",1.02,0.04
"SPO3610",1.04,0.03
"SPO3611",1.03,0.03
"SPO3612",0.97,0.04
"SPO3613",1.05,0.02
"SPO3614",1.06,0.06
"SPO3615",0.98,0.02
"SPO3617",1.06,0.03
"SPO3618",1.03,0.03
"SPO3619",1.02,0.03
"SPO3620",1.07,0.01
"SPO3621",0,NA
"SPO3622",0.94,0.03
"SPO3623",1.04,0.01
"SPO3625",1.1,0.04
"SPO3626",0.86,0.16
"SPO3627",1.04,0.02
"SPO3628",1.02,0.02
"SPO3629",1.07,0.03
"SPO3631",1.07,0.02
"SPO3632",1.01,0.02
"SPO3633",0.69,0.02
"SPO3634",0.67,0.04
"SPO3635",0.91,0.12
"SPO3636",0.95,0.02
"SPO3637",0.9,0.04
"SPO3638",1.11,NA
"SPO3639",0.4,0.24
"SPO3640",0.61,0.23
"SPO3641",1,0.01
"SPO3642",0.98,0.04
"SPO3643",0.95,0.03
"SPO3644",0.97,0.04
"SPO3645",0.92,0.04
"SPO3646",0.94,0.02
"SPO3647",1.05,0.01
"SPO3650",1,0.02
"SPO3651",0.95,0.02
"SPO3652",1.06,0.02
"SPO3655",1.04,0.01
"SPO3656",0.89,0.03
"SPO3657",0.96,0.03
"SPO3659",0.51,0.09
"SPO3660",0.9,0.06
"SPO3661",0.92,0.01
"SPO3662",0.86,0.04
"SPO3663",0.93,0.02
"SPO3664",0.93,0.01
"SPO3665",0.98,0.02
"SPO3666",1.03,0.03
"SPO3667",0.92,0.03
"SPO3668",0.98,0.04
"SPO3671",0.99,0.01
"SPO3672",1.02,0.02
"SPO3673",1.06,0.01
"SPO3673a",1.06,0.01
"SPO3674",0.91,0.02
"SPO3675",1,0.03
"SPO3676",0.96,0.02
"SPO3677",0.96,0.01
"SPO3678",0.99,0.01
"SPO3679",1,0.01
"SPO3680",1.01,0.04
"SPO3681",0.96,0.01
"SPO3682",0.98,0.01
"SPO3684",0.88,0.01
"SPO3685",1.01,0.02
"SPO3686",1.01,0.02
"SPO3687",0.99,0.02
"SPO3688",0.96,0.02
"SPO3689",0.89,0.03
"SPO3690",0.98,0.01
"SPO3691",0.96,0.02
"SPO3692",1,0.01
"SPO3693",1,0.01
"SPO3694",1.07,0.05
"SPO3695",1.01,0
"SPO3696",0.95,0.01
"SPO3697",0.99,0.02
"SPO3698",1.03,0.03
"SPO3699",0.98,0.01
"SPO3700",0.95,0.02
"SPO3701",0.96,0.02
"SPO3702",1.01,0.03
"SPO3703",0.95,0.02
"SPO3704",1.04,0.02
"SPO3705",0.95,0.02
"SPO3706",0.92,0.04
"SPO3707",0.93,0.01
"SPO3708",1,0.03
"SPO3709",0.94,0.03
"SPO3710",0.99,0
"SPO3711",0.92,0.02
"SPO3713",1.02,0.02
"SPO3714",1.06,0.04
"SPO3715",1.02,0.01
"SPO3716",0.96,0.02
"SPO3717",1,0.04
"SPO3718",1.04,0.04
"SPO3719",0.85,0.03
"SPO3720",1,0.02
"SPO3721",1.03,0.04
"SPO3722",1,0.01
"SPO3723",0.96,0.01
"SPO3724",0.97,0.05
"SPO3725",0.94,0.06
"SPO3726",1.13,0.02
"SPO3727",1.08,0.01
"SPO3728",1.04,0.01
"SPO3729",1.02,0.01
"SPO3730",1.09,0.02
"SPO3731",1.07,0.02
"SPO3732",0.96,0.01
"SPO3733",1.04,0.02
"SPO3734",0.95,0.04
"SPO3735",0.98,0.01
"SPO3736",0.99,0.03
"SPO3738",0.95,0.05
"SPO3739",1,0
"SPO3740",1,0.01
"SPO3741",1,0.02
"SPO3742",0.94,0.01
"SPO3743",0.98,0.02
"SPO3744",0.36,0.22
"SPO3746",1.2,0.12
"SPO3747",0.92,0.04
"SPO3748",1,0.03
"SPO3749",1.04,0.03
"SPO3750",0.94,0.03
"SPO3751",0.94,0.01
"SPO3752",0.97,0.03
"SPO3753",0.92,0.02
"SPO3754",1.04,0.03
"SPO3755",0.52,0.32
"SPO3756",1,0.04
"SPO3757",0.98,0.01
"SPO3758",1.03,0.02
"SPO3759",1,0.01
"SPO3760",0.97,0.02
"SPO3762",1.03,0.01
"SPO3763",0.97,0.02
"SPO3765",1.02,0.03
"SPO3766",0.86,0.03
"SPO3767",1.01,0.02
"SPO3768",0.21,0.01
"SPO3769",0.18,0.03
"SPO3770",0.16,0.03
"SPO3771",0,NA
"SPO3772",1,0.01
"SPO3774",0.99,0.01
"SPO3775",1,0.01
"SPO3776",1,0.02
"SPO3777",0.99,0.03
"SPO3778",0.97,0.01
"SPO3779",0.97,0.03
"SPO3780",0.98,0.04
"SPO3781",1,0.05
"SPO3782",0.96,0.02
"SPO3783",0.98,0.01
"SPO3784",0.98,0.02
"SPO3785",0.95,0.02
"SPO3786",0.97,0.02
"SPO3787",0.98,0.01
"SPO3788",1.02,0.02
"SPO3789",1.05,0.05
"SPO3790",0.98,0.01
"SPO3791",0.95,0.02
"SPO3792",0.98,0.03
"SPO3793",0.97,0.03
"SPO3794",1.09,0.02
"SPO3795",1.02,0.02
"SPO3802",0.91,0.05
"SPO3803",0.96,0.02
"SPO3804",1.08,0.02
"SPO3805",1.1,0.02
"SPO3806",0.7,0.03
"SPO3807",1,0.02
"SPO3808",0.92,0.02
"SPO3809",0.94,0.02
"SPO3810",0.04,0.04
"SPO3811",1.04,0.02
"SPO3812",0.72,0.03
"SPO3813",0.97,0.02
"SPO3814",1,0.02
"SPO3815",1,0
"SPO3816",1,0.02
"SPO3817",0.89,0.11
"SPO3819",0.94,0.02
"SPO3820",1.01,0.01
"SPO3821",1.06,0.01
"SPO3822",1.04,0.02
"SPO3827",1,0.05
"SPO3828",1.02,0.01
"SPO3829",1.04,0.01
"SPO3830",1.02,0.02
"SPO3831",1.02,0.03
"SPO3832",0.97,0.01
"SPO3833",1.05,0.03
"SPO3835",0.76,0.04
"SPO3836",1.04,0.01
"SPO3837",0.98,0.01
"SPO3838",0.99,0.03
"SPO3839",0.98,0.02
"SPO3840",0.18,0.18
"SPO3841",0.95,0.01
"SPO3842",0.98,0.01
"SPO3843",1.11,0.03
"SPO3844",0.76,0
"SPO3845",0.94,0.04
"SPO3846",1.09,0.05
"SPO3847",1.02,0.01
"SPO3848",1,0.01
"SPO3849",0.94,0.04
"SPO3850",1.03,0.01
"SPO3851",1.05,0.01
"SPO3852",0.81,0.11
"SPO3853",0.07,0.07
"SPO3854",0.26,0.26
"SPO3855",0.54,0.01
"SPO3856",1,0.02
"SPO3857",1.02,0.02
"SPO3858",1.04,0.01
"SPO3859",1.02,0.01
"SPO3860",1.02,0.02
"SPO3861",0.96,0.01
"SPO3862",0.98,0.04
"SPO3863",0.98,0.02
"SPO3864",1.02,0.01
"SPO3865",0.55,0.04
"SPO3866",0.76,0.03
"SPO3867",0.76,0.02
"SPO3868",0.96,0.02
"SPO3869",0.79,NA
"SPO3870",0.97,0.03
"SPO3871",1.02,0.03
"SPO3872",0.66,0.02
"SPO3873",0.71,0.03
"SPO3874",1.07,0.02
"SPO3875",0.95,0.03
"SPO3876",0.98,0.03
"SPO3877",1.06,0.01
"SPO3878",1,0.01
"SPO3879",1.01,0
"SPO3880",1.04,0.02
"SPO3881",0.97,0.03
"SPO3882",1.02,0.01
"SPO3883",1.02,0.02
"SPO3884",1.04,0.01
"SPO3885",1.02,0.01
"SPO3886",0.84,0.02
"SPO3887",0.98,0.02
"SPO3888",0.74,0.05
"SPO3889",1.04,0.02
"SPO3890",0.7,0.08
"SPO3891",0,0
"SPO3892",0.98,0.02
"SPO3894",1.04,0.08
"SPO3895",0.88,0.03
"SPO3896",0.5,0.25
"SPO3897",0.88,0.04
"SPO3898",1.02,0.02
"SPO3899",0.96,0.04
"SPO3900",1.04,0.05
"SPO3901",1.07,0.02
"SPO3902",0.96,0.01
"SPO3903",0.95,0.04
"SPO3904",1.07,0.08
"SPOA0001",0.97,0.04
"SPOA0002",1.09,0.03
"SPOA0003",0.99,0.04
"SPOA0004",1,0.02
"SPOA0005",1.03,0.09
"SPOA0006",0.85,0.07
"SPOA0007",0.45,0.22
"SPOA0008",0.34,0.34
"SPOA0012",0.94,0.03
"SPOA0013",1,0.06
"SPOA0014",1,0.02
"SPOA0017",0.13,0.13
"SPOA0018",0.91,0.11
"SPOA0019",0.91,0.04
"SPOA0020",0.94,0.1
"SPOA0021",0.98,0.04
"SPOA0022",1,0.05
"SPOA0023",1.01,0.03
"SPOA0024",1.03,0.03
"SPOA0025",0.91,0.08
"SPOA0026",0.83,0.04
"SPOA0027",0.89,0.03
"SPOA0028",1.07,0.03
"SPOA0029",1.03,0
"SPOA0030",1.06,0.01
"SPOA0031",1.08,0.01
"SPOA0032",1.04,0.02
"SPOA0033",1.02,0.02
"SPOA0034",1,0.02
"SPOA0035",1.04,0.06
"SPOA0036",1.06,0.01
"SPOA0037",1.16,0.06
"SPOA0038",1.04,0.02
"SPOA0039",1.02,0.02
"SPOA0040",0.99,0.03
"SPOA0041",1.11,0.05
"SPOA0042",1.03,0.04
"SPOA0043",0.99,0.03
"SPOA0044",0.96,0.01
"SPOA0045",1.08,0.07
"SPOA0046",0.97,0.04
"SPOA0047",0.92,0.05
"SPOA0048",0.89,0.09
"SPOA0049",0.86,0.04
"SPOA0050",0.95,0.02
"SPOA0051",0.97,0.03
"SPOA0052",1.03,0.04
"SPOA0053",1.03,0.03
"SPOA0054",0.68,0.15
"SPOA0055",1.03,0.04
"SPOA0056",0.92,0.06
"SPOA0057",0.95,0.02
"SPOA0058",0.91,0.04
"SPOA0059",0.93,0.03
"SPOA0060",1.05,0.02
"SPOA0061",0.97,0.02
"SPOA0062",0.96,0.04
"SPOA0063",0.95,0.02
"SPOA0064",0.91,0.04
"SPOA0065",1.03,0.02
"SPOA0066",0.98,0.1
"SPOA0067",1.08,0.03
"SPOA0068",1.04,0.05
"SPOA0069",0.96,0.03
"SPOA0070",0.99,0.04
"SPOA0071",0.87,0.05
"SPOA0072",0.92,0.02
"SPOA0073",0.49,0.12
"SPOA0074",0.79,0.09
"SPOA0075",1.01,0.05
"SPOA0076",0.98,0.02
"SPOA0078",1.06,0.04
"SPOA0079",0.93,0.03
"SPOA0081",0.96,0.01
"SPOA0082",0.95,0.01
"SPOA0083",0.96,0.02
"SPOA0084",0.93,0.09
"SPOA0085",0.89,0.1
"SPOA0086",0.92,0.02
"SPOA0087",0.94,0.03
"SPOA0088",1.1,0.01
"SPOA0089",0.94,0.05
"SPOA0090",0.96,0.03
"SPOA0091",1.06,0.05
"SPOA0093",0.99,0.02
"SPOA0094",1.04,0.05
"SPOA0095",1.03,0.06
"SPOA0096",1.08,0.01
"SPOA0097",0.97,0.04
"SPOA0098",1.04,0.03
"SPOA0099",0.98,0.04
"SPOA0100",1.02,0.04
"SPOA0101",1,0.03
"SPOA0102",1.02,0.04
"SPOA0103",0.99,0.04
"SPOA0104",0.98,0.02
"SPOA0105",1.02,0.06
"SPOA0106",0.92,0.02
"SPOA0107",0.95,0.06
"SPOA0108",0.93,0.02
"SPOA0109",0,NA
"SPOA0110",0.92,0.03
"SPOA0111",1.09,0.02
"SPOA0112",0.92,0.02
"SPOA0113",0.95,0.03
"SPOA0114",0.91,0.04
"SPOA0115",0.84,0.07
"SPOA0116",1.03,0.05
"SPOA0117",0.97,0.06
"SPOA0118",1.02,0.02
"SPOA0119",0.95,0.01
"SPOA0120",0.92,0.02
"SPOA0121",0.95,0.03
"SPOA0122",0.96,0.02
"SPOA0123",1.02,0.02
"SPOA0124",1.03,0.02
"SPOA0125",0.96,0.01
"SPOA0126",0.94,0.03
"SPOA0127",1,0.06
"SPOA0128",0.98,0.02
"SPOA0129",0.88,0.07
"SPOA0130",0.91,0.04
"SPOA0131",1.02,0.01
"SPOA0132",0.98,0.02
"SPOA0133",0.94,0.04
"SPOA0134",0.96,0.01
"SPOA0138",1.04,0.03
"SPOA0139",1.08,0.08
"SPOA0141",0.88,0.06
"SPOA0142",1,0.03
"SPOA0143",0.96,0.03
"SPOA0144",0.95,0.06
"SPOA0145",0.99,0.02
"SPOA0146",0.9,0.05
"SPOA0147",0.84,0.05
"SPOA0148",0.98,0.05
"SPOA0149",0.99,0.01
"SPOA0150",0.96,0.01
"SPOA0151",1.01,0.05
"SPOA0152",0.94,0.06
"SPOA0153",0.89,0.12
"SPOA0154",0.98,0.01
"SPOA0155",0.93,0.02
"SPOA0156",0.93,0.05
"SPOA0157",0.98,0.05
"SPOA0158",0.92,0.02
"SPOA0159",0.93,0.08
"SPOA0160",0.94,0.03
"SPOA0161",1.01,0.03
"SPOA0162",0.92,0.15
"SPOA0163",0.96,0.07
"SPOA0164",1.02,0.03
"SPOA0165",1.02,0.01
"SPOA0166",0.94,0.04
"SPOA0167",0.91,0.03
"SPOA0168",0.92,0.03
"SPOA0169",1.05,0.02
"SPOA0170",1.04,0.01
"SPOA0171",0.98,0.04
"SPOA0172",0.76,0.09
"SPOA0173",0.88,0.03
"SPOA0174",0.81,0.12
"SPOA0175",0.91,0.04
"SPOA0176",0.94,0.05
"SPOA0177",0.92,0.02
"SPOA0180",1.01,0.03
"SPOA0181",0.93,0.01
"SPOA0182",0.94,0.04
"SPOA0183",1.08,0.08
"SPOA0184",0.97,0.02
"SPOA0185",1.1,0.07
"SPOA0186",1,0.02
"SPOA0187",0.96,0.02
"SPOA0188",0.9,0.02
"SPOA0189",0.96,0.06
"SPOA0190",0.97,0.02
"SPOA0191",0.99,0.07
"SPOA0192",1.03,0.08
"SPOA0193",0.43,0.25
"SPOA0194",0.92,0.02
"SPOA0195",0.91,0.08
"SPOA0196",0.91,0.09
"SPOA0197",1.07,0.13
"SPOA0198",0.98,0.04
"SPOA0199",0.98,0.06
"SPOA0200",0.98,0.03
"SPOA0201",0.92,0.02
"SPOA0202",0,0
"SPOA0203",0.99,0.01
"SPOA0204",1.03,0.06
"SPOA0205",0.98,0.02
"SPOA0206",0.99,0.04
"SPOA0207",1.04,0.01
"SPOA0208",1,0.01
"SPOA0209",0.91,0.03
"SPOA0210",0.97,0.04
"SPOA0211",1.08,0.02
"SPOA0212",0.86,0.02
"SPOA0213",0.98,0.03
"SPOA0214",0.94,0.08
"SPOA0215",0.93,0.07
"SPOA0216",0.96,0.03
"SPOA0217",0.94,0.06
"SPOA0218",0.88,0.04
"SPOA0219",0.8,0.45
"SPOA0220",0.93,0.03
"SPOA0221",0.93,0.04
"SPOA0222",1.02,0.13
"SPOA0223",1.06,0.03
"SPOA0224",0.95,0.09
"SPOA0225",0.9,0.1
"SPOA0226",1.08,0.07
"SPOA0227",0.89,0.03
"SPOA0228",0.89,0.03
"SPOA0229",0.23,0.23
"SPOA0230",1.01,0.03
"SPOA0231",0.85,0
"SPOA0232",0.82,0.03
"SPOA0233",0.98,0.04
"SPOA0234",0.99,0.03
"SPOA0235",1.02,0.05
"SPOA0236",1.13,0.03
"SPOA0237",1.17,0.02
"SPOA0238",1.16,0.04
"SPOA0239",1.04,0.04
"SPOA0240",1.08,0.02
"SPOA0241",0.94,0.03
"SPOA0242",0.96,0.02
"SPOA0243",0.97,0.03
"SPOA0244",0.93,0.04
"SPOA0245",0.94,0
"SPOA0246",0.94,0.06
"SPOA0247",0.98,0.02
"SPOA0248",0.97,0.05
"SPOA0249",0.86,0.02
"SPOA0250",0.96,0.04
"SPOA0251",0.92,0.05
"SPOA0252",0.84,0.01
"SPOA0253",0.96,0.04
"SPOA0254",0.92,0.08
"SPOA0255",0.94,0.05
"SPOA0256",0.95,0.09
"SPOA0257",0.89,0.04
"SPOA0258",0.91,0.03
"SPOA0259",1.04,0.01
"SPOA0260",0.93,0.04
"SPOA0261",0.76,0.01
"SPOA0262",0.98,0.02
"SPOA0263",1.02,0.04
"SPOA0264",0.95,0.08
"SPOA0265",1,0.03
"SPOA0266",1,0.05
"SPOA0267",0.92,0.02
"SPOA0268",1.07,0.02
"SPOA0269",0.93,0.02
"SPOA0270",0.87,0.06
"SPOA0271",0.94,0.06
"SPOA0272",1,0.01
"SPOA0273",0.98,0.05
"SPOA0274",0.92,0.01
"SPOA0275",1.01,0.04
"SPOA0276",1.02,0.06
"SPOA0277",1.06,0.07
"SPOA0278",1.01,0.05
"SPOA0279",0.92,0.06
"SPOA0280",0.97,0.04
"SPOA0281",1.06,0.03
"SPOA0282",1.04,0.03
"SPOA0283",1.07,0.09
"SPOA0284",1,0.01
"SPOA0285",0.98,0.05
"SPOA0286",1.16,0.08
"SPOA0287",1.01,0.04
"SPOA0288",0.93,0.02
"SPOA0289",1.02,0.02
"SPOA0290",1.03,0.03
"SPOA0291",1.01,0.03
"SPOA0292",1.05,0.03
"SPOA0293",1.04,0.01
"SPOA0294",1.04,0.03
"SPOA0295",0.94,0.02
"SPOA0296",0.95,0.04
"SPOA0297",0.99,0.02
"SPOA0298",0.97,0.01
"SPOA0299",0.92,0.02
"SPOA0300",0.98,0.02
"SPOA0301",1.03,0.01
"SPOA0302",1.09,0.02
"SPOA0306",1,0.01
"SPOA0309",0.96,0.01
"SPOA0310",0.94,0.02
"SPOA0311",1,0.01
"SPOA0312",0.92,0.03
"SPOA0313",0.98,0.04
"SPOA0314",0.94,0.01
"SPOA0316",0.98,0.03
"SPOA0317",1,0.02
"SPOA0318",1.02,0.04
"SPOA0319",1.02,0.02
"SPOA0320",0.92,0.06
"SPOA0321",1.08,0.04
"SPOA0322",1.03,0.02
"SPOA0323",0.95,0.09
"SPOA0324",1.06,0.04
"SPOA0325",1.04,0.05
"SPOA0326",1.07,0.04
"SPOA0327",0.93,0.08
"SPOA0328",1,0.06
"SPOA0329",1.03,0.08
"SPOA0330",0.91,0.04
"SPOA0331",0.93,0.04
"SPOA0332",0.96,0.02
"SPOA0333",0.95,0.03
"SPOA0334",0.94,0.01
"SPOA0335",0.95,0.03
"SPOA0336",1.28,0.03
"SPOA0337",0.94,0
"SPOA0338",1.04,0.01
"SPOA0339",0.86,0.14
"SPOA0340",0.47,0.24
"SPOA0341",0.86,0.03
"SPOA0342",1.06,0.01
"SPOA0343",1.06,0.01
"SPOA0344",0.17,0.07
"SPOA0346",1.15,NA
"SPOA0347",1.04,0.02
"SPOA0348",0.97,0.04
"SPOA0349",1,0.05
"SPOA0351",1.25,0.01
"SPOA0352",1.05,0.01
"SPOA0353",1.02,0.03
"SPOA0354",0.98,0.02
"SPOA0355",0.93,0.02
"SPOA0356",0.98,0.01
"SPOA0357",1,0.09
"SPOA0358",1.01,0.08
"SPOA0359",0.99,0
"SPOA0360",0.92,0.04
"SPOA0361",0.3,0.3
"SPOA0362",0.96,0.04
"SPOA0363",0.97,0.05
"SPOA0364",0.97,0.01
"SPOA0365",1.05,0.05
"SPOA0366",0.9,0.02
"SPOA0367",0.9,0.02
"SPOA0368",0.82,0.04
"SPOA0369",1.02,0.02
"SPOA0370",0.94,0.02
"SPOA0371",0.95,0.05
"SPOA0372",0.88,0.07
"SPOA0373",1.15,0.18
"SPOA0374",0.96,0.02
"SPOA0375",0.99,0.04
"SPOA0376",0.93,0.03
"SPOA0377",0.92,0.04
"SPOA0378",1.04,0.03
"SPOA0379",1.04,0.02
"SPOA0380",1.04,0.04
"SPOA0381",0.96,0.07
"SPOA0382",0.98,0.04
"SPOA0383",1.02,0.03
"SPOA0384",0.99,0.05
"SPOA0385",1.01,0.06
"SPOA0386",0.93,0.03
"SPOA0387",1,0.06
"SPOA0388",0.95,0.06
"SPOA0389",1,0.02
"SPOA0390",1.05,0.03
"SPOA0391",0.93,0.06
"SPOA0392",0.91,0.05
"SPOA0393",1.04,0.03
"SPOA0394",0.94,0.07
"SPOA0395",0.95,0.02
"SPOA0397",0.97,0.16
"SPOA0398",0.81,0.16
"SPOA0399",1.01,0.05
"SPOA0401",0.89,0.06
"SPOA0402",0.94,0.07
"SPOA0403",0.98,0.02
"SPOA0404",1.02,0.03
"SPOA0405",1.03,0.05
"SPOA0406",1.04,0.03
"SPOA0407",0.94,0.04
"SPOA0408",1,0.02
"SPOA0409",0.96,0.01
"SPOA0410",1,0.02
"SPOA0411",0.94,0.1
"SPOA0412",0.98,0.01
"SPOA0413",1.06,0.02
"SPOA0414",1,0.03
"SPOA0416",1.05,0.02
"SPOA0417",1,0.02
"SPOA0418",0.93,0.07
"SPOA0419",1.01,0.05
"SPOA0420",1.04,0.09
"SPOA0421",0.91,0.05
"SPOA0422",0.73,0.05
"SPOA0423",0.69,0.11
"SPOA0424",0.96,0.04
"SPOA0425",0.92,0.05
"SPOA0426",1.01,0.04
"SPOA0427",0.97,0.08
"SPOA0428",1.03,0.02
"SPOA0429",0.96,0.05
"SPOA0430",1.1,0.05
"SPOA0431",1,0.01
"SPOA0432",1.09,0.03
"SPOA0433",1,0.05
"SPOA0434",1,0.03
"SPOA0435",1.01,0.03
"SPOA0436",0.92,0.07
"SPOA0437",0.98,0.03
"SPOA0438",0.94,0.05
"SPOA0441",0.97,0.04
"SPOA0443",1.05,0.05
"SPOA0445",0.79,0.12
"SPOA0446",1.04,0.02
"SPOA0449",0.85,0.03
"SPOA0450",1,0.06
"SPOA0451",1.07,0.01
"SPOA0452",0.86,0.01
