mean,lwrCL,uprCL,spo,naCount
1.034,0.996,1.072,SPO0742,0
0.864,0.807,0.929,SPO0743,0
0.982,0.938,1.026,SPO0744,0
0.951,0.907,0.989,SPO0745,0
0.964,0.912,1.025,SPO0746,0
0.984,0.914,1.054,SPO0747,0
0.943,0.829,1.082,SPO0748,0
0.974,0.906,1.04,SPO0749,0
0.96,0.911,1.018,SPO0750,0
0.97,0.943,1.002,SPO0751,0
0.961,0.887,1.022,SPO0752,0
1.029,0.969,1.102,SPO0753,0
1.009,0.961,1.055,SPO0754,0
1.053,1.033,1.072,SPO0755,0
1.013,0.88,1.142,SPO0756,0
1.035,1.001,1.068,SPO0757,0
1.059,1.018,1.094,SPO0758,0
1.021,0.955,1.097,SPO0759,0
0.717,0.484,0.946,SPO0760,0
0.916,0.806,1.022,SPO0761,0
0.967,0.78,1.15,SPO0762,39
0.971,0.919,1.021,SPO0763,0
0.895,0.717,1.059,SPO0764,0
0.95,0.895,1.007,SPO0765,0
0.733,0.495,0.988,SPO0766,0
0.673,0,1.098,SPO0767,38
0.821,0.685,0.951,SPO0768,0
0.991,0.948,1.039,SPO0769,0
0.777,0.399,1.005,SPO0770,34
0.992,0.943,1.038,SPO0771,0
1.002,0.952,1.059,SPO0772,0
1.107,1.003,1.238,SPO0773,0
0.994,0.928,1.07,SPO0774,0
1.027,0.981,1.086,SPO0775,0
0.893,0.637,1.087,SPO0776,0
1,0.858,1.139,SPO0777,0
0.887,0.794,0.994,SPO0778,0
0.174,0,0.395,SPO0779,0
0.951,0.891,1.014,SPO0780,0
NA,NA,NA,SPO0781,10000
0.928,0.863,1,SPO0782,0
0.868,0.768,0.973,SPO0783,0
0.984,0.836,1.133,SPO0784,0
0.847,0.681,1.012,SPO0785,0
0.985,0.925,1.046,SPO0786,0
0.794,0.678,0.915,SPO0787,0
0.799,0.635,0.974,SPO0788,0
1.131,1.003,1.266,SPO0789,0
0.806,0.28,1.183,SPO0790,0
1.014,0.983,1.046,SPO0791,0
0.97,0.816,1.101,SPO0792,0
0.981,0.901,1.059,SPO0793,0
0.955,0.905,1.005,SPO0794,0
0.829,0.298,1.174,SPO0795,1
0.992,0.903,1.089,SPO0796,0
0.973,0.932,1.012,SPO0797,0
0.989,0.938,1.036,SPO0798,0
0.659,0.214,1.028,SPO0799,0
0.938,0.912,0.964,SPO0800,0
0.941,0.899,0.988,SPO0801,0
1.425,1.184,1.734,SPO0802,4286
0.644,0,1.343,SPO0803,997
NA,NA,NA,SPO0804,10000
NA,NA,NA,SPO0805,10000
0,0,0,SPO0806,596
0.91,0.79,1.023,SPO0807,0
0.142,0,0.437,SPO0808,0
1.011,0.895,1.142,SPO0809,0
0.996,0.96,1.032,SPO0810,0
1.16,0.36,1.711,SPO0811,204
0,0,0,SPO0812,3124
0.974,0.949,1.001,SPO0813,0
1.009,0.939,1.094,SPO0814,0
NA,NA,NA,SPO0815,10000
0.943,0.845,1.044,SPO0816,0
0.991,0.838,1.136,SPO0817,0
0.941,0.857,1.024,SPO0818,0
0.759,0.625,0.884,SPO0819,0
0.996,0.93,1.059,SPO0820,0
0.956,0.88,1.025,SPO0821,0
0.991,0.928,1.051,SPO0822,0
0.973,0.839,1.093,SPO0823,0
0.935,0.877,0.997,SPO0824,0
0.886,0.806,0.976,SPO0825,0
0.923,0.821,1.003,SPO0826,0
0.894,0.863,0.929,SPO0827,0
0.961,0.846,1.081,SPO0828,0
1,0.947,1.058,SPO0829,0
0.899,0.87,0.929,SPO0830,0
0.996,0.901,1.135,SPO0831,0
0.865,0.748,0.978,SPO0832,0
1.064,1.036,1.091,SPO0833,0
0.981,0.924,1.033,SPO0834,0
1.1,1.009,1.19,SPO0835,0
1.077,1.031,1.123,SPO0836,0
0.921,0.841,1.007,SPO0837,0
NA,NA,NA,SPO0838,10000
0.99,0.87,1.077,SPO0839,0
0.943,0.887,0.987,SPO0840,0
0.974,0.906,1.067,SPO0841,0
1.014,0.973,1.055,SPO0842,0
NA,NA,NA,SPO0843,10000
0.99,0.935,1.034,SPO0844,0
0.886,0.836,0.938,SPO0845,0
NA,NA,NA,SPO0846,10000
0.916,0.878,0.955,SPO0847,0
0.886,0.776,0.985,SPO0848,0
0.952,0.923,0.99,SPO0849,0
0.944,0.794,1.093,SPO0850,0
0.797,0.6,0.984,SPO0851,0
0.97,0.857,1.063,SPO0852,0
0.967,0.781,1.173,SPO0853,0
0.9,0.753,1.053,SPO0854,0
0.985,0.946,1.036,SPO0855,0
0.95,0.891,1.002,SPO0856,0
0.973,0.888,1.046,SPO0857,0
1.018,0.911,1.123,SPO0858,0
1.121,1.009,1.289,SPO0859,0
0.901,0.754,1.074,SPO0860,0
0.943,0.849,1.038,SPO0861,0
0.889,0.807,0.975,SPO0862,0
1.125,0.808,1.438,SPO0863,0
1.044,0.944,1.137,SPO0864,0
1.032,0.945,1.126,SPO0865,0
0.931,0.775,1.061,SPO0866,0
1.031,0.978,1.085,SPO0867,0
0.951,0.916,0.991,SPO0868,0
0.94,0.88,1,SPO0869,0
0.968,0.901,1.041,SPO0870,0
NA,NA,NA,SPO0871,10000
0.924,0.878,0.977,SPO0872,0
0.844,0.758,0.935,SPO0873,0
0.976,0.898,1.062,SPO0874,0
0.829,0.799,0.867,SPO0875,0
NA,NA,NA,SPO0876,10000
0.934,0.865,0.998,SPO0876a,0
0.955,0.907,1.002,SPO0877,0
0.959,0.832,1.092,SPO0878,0
0.904,0.808,0.989,SPO0879,0
0.982,0.867,1.096,SPO0880,0
0.923,0.863,0.988,SPO0881,0
0.99,0.858,1.19,SPO0882,0
1.017,0.976,1.063,SPO0883,0
1.026,0.987,1.06,SPO0884,0
1.162,1.033,1.318,SPO0885,0
0.39,0,0.922,SPO0887,600
1.02,0.919,1.109,SPO0888,0
0.969,0.904,1.033,SPO0889,0
1.014,0.834,1.208,SPO0890,0
1.027,0.967,1.082,SPO0891,0
0.354,0.286,0.455,SPO0892,0
0.08,0,0.327,SPO0893,603
0.993,0.9,1.072,SPO0894,0
0.905,0.78,0.999,SPO0895,0
1.053,0.992,1.107,SPO0897,0
1.075,1.045,1.105,SPO0898,0
1.001,0.966,1.029,SPO0899,0
0.275,0,0.56,SPO0900,0
0.962,0.89,1.048,SPO0901,0
0.927,0.806,1.055,SPO0902,0
0.516,0,1.553,SPO0903,188
0.687,0.636,0.74,SPO0904,0
0.875,0.79,0.965,SPO0905,0
1.009,0.977,1.054,SPO0906,0
0.631,0,1.278,SPO0907,2314
1.017,0.988,1.047,SPO0910,0
0.356,0.093,0.622,SPO0911,0
0.731,0.257,1.1,SPO0912,0
1.011,0.963,1.052,SPO0913,0
1.064,0.965,1.168,SPO0914,0
1.006,0.944,1.068,SPO0915,0
0.926,0.858,0.985,SPO0916,0
0.985,0.689,1.196,SPO0917,0
1.009,0.966,1.049,SPO0918,0
1.127,1.018,1.242,SPO0919,0
0.855,0.694,0.989,SPO0920,0
1.015,0.968,1.058,SPO0921,0
0.98,0.884,1.076,SPO0922,0
0.766,0.63,0.88,SPO0923,4404
NA,NA,NA,SPO0924,10000
0.907,0.769,1.057,SPO0925,0
NA,NA,NA,SPO0926,10000
0.941,0.897,0.975,SPO0927,0
1.077,1.014,1.139,SPO0928,0
1.092,0.953,1.237,SPO0929,0
0.506,0.145,0.877,SPO0930,0
1.008,0.572,1.328,SPO0931,973
0.338,0,0.681,SPO0932,0
0.81,0.648,0.962,SPO0933,0
0.989,0.939,1.04,SPO0934,0
0.982,0.941,1.02,SPO0935,0
0.617,0,1.192,SPO0936,195
0.969,0.879,1.071,SPO0937,0
1.092,0.99,1.212,SPO0939,0
0.709,0,1.273,SPO0940,222
1.227,1.043,1.393,SPO0941,0
1.081,1.045,1.118,SPO0942,0
1.043,0.889,1.242,SPO0943,0
1.031,1,1.066,SPO0944,0
1.032,0.971,1.092,SPO0945,0
0.792,0.706,0.89,SPO0946,0
NA,NA,NA,SPO0947,10000
0.968,0.879,1.052,SPO0948,0
1.006,0.961,1.05,SPO0949,0
1.005,0.917,1.083,SPO0950,0
1.028,0.928,1.132,SPO0951,0
0.934,0.754,1.121,SPO0952,0
0.957,0.892,1.019,SPO0953,0
0.853,0.619,1.062,SPO0954,0
1.013,0.981,1.049,SPO0955,0
NA,NA,NA,SPO0956,10000
1.117,1.032,1.209,SPO0957,0
0.913,0.845,0.984,SPO0958,0
0.972,0.885,1.049,SPO0959,0
1.239,0.946,1.696,SPO0960,0
1.079,1.079,1.079,SPO0961,7801
0.071,0,0.264,SPO0962,38
NA,NA,NA,SPO0963,10000
0.956,0.904,0.999,SPO0964,0
0.934,0.729,1.108,SPO0965,0
0.984,0.899,1.054,SPO0966,0
1.016,0.969,1.054,SPO0967,0
1.092,0.997,1.17,SPO0968,0
0.905,0.834,0.965,SPO0970,0
0.946,0.909,0.986,SPO0971,0
0.897,0.855,0.931,SPO0972,0
0.672,0,1.096,SPO0973,37
0.977,0.933,1.021,SPO0974,0
0.974,0.802,1.131,SPO0975,0
0.924,0.756,1.083,SPO0976,0
0.972,0.903,1.042,SPO0977,0
0.949,0.838,1.078,SPO0978,0
NA,NA,NA,SPO0979,10000
1.136,1.035,1.23,SPO0980,0
0.97,0.873,1.096,SPO0981,0
0.967,0.773,1.196,SPO0982,0
0.962,0.927,0.991,SPO0983,0
0.952,0.858,1.033,SPO0984,0
0.895,0.817,0.957,SPO0985,0
1.043,0.976,1.119,SPO0986,0
0.924,0.889,0.964,SPO0987,0
0.892,0.844,0.942,SPO0988,0
1.004,0.944,1.074,SPO0989,0
0.937,0.87,1.012,SPO0990,0
0.966,0.89,1.039,SPO0991,0
1.06,0.879,1.218,SPO0992,0
0.791,0.72,0.869,SPO0993,0
NA,NA,NA,SPO0994,10000
0.681,0.223,1.092,SPO0995,0
0.966,0.915,1.012,SPO0996,0
1.03,0.977,1.087,SPO0997,0
0.948,0.888,1.013,SPO0998,0
0.977,0.909,1.039,SPO0999,0
0.804,0.621,0.945,SPO1000,0
0.88,0.795,0.973,SPO1001,0
0.965,0.847,1.059,SPO1002,0
0.133,0,0.409,SPO1003,0
0.177,0,0.544,SPO1004,0
1.003,0.954,1.047,SPO1005,0
1,0.953,1.048,SPO1006,0
1.089,1.059,1.123,SPO1007,0
1.162,1.068,1.262,SPO1008,0
0.928,0.873,0.976,SPO1009,0
NA,NA,NA,SPO1010,10000
NA,NA,NA,SPO1011,10000
0.983,0.855,1.088,SPO1012,0
0.947,0.785,1.121,SPO1013,0
0.9,0.787,1.019,SPO1014,0
1.021,0.891,1.154,SPO1015,0
0.946,0.874,1.009,SPO1016,0
0.953,0.737,1.156,SPO1017,0
1.02,0.924,1.138,SPO1018,0
0.584,0,1.259,SPO1019,2196
0.98,0.921,1.05,SPO1020,0
0.884,0.805,0.974,SPO1021,0
1.066,0.975,1.16,SPO1022,0
0.917,0.826,1.033,SPO1024,0
0.946,0.881,1.024,SPO1025,0
1.042,1.002,1.088,SPO1026,0
1.043,0.984,1.123,SPO1027,0
1.097,0.95,1.249,SPO1028,0
0.935,0.828,1.048,SPO1029,0
0.935,0.888,0.98,SPO1030,0
0.763,0.249,1.063,SPO1031,0
0.929,0.717,1.153,SPO1032,0
0,0,0,SPO1033,630
1.034,0.991,1.099,SPO1034,0
1.013,0.978,1.041,SPO1036,0
0.96,0.924,1.005,SPO1037,0
0.978,0.837,1.123,SPO1038,2
0.918,0.843,0.991,SPO1039,0
1.04,0.875,1.19,SPO1040,0
0.923,0.756,1.076,SPO1041,0
0.977,0.893,1.058,SPO1042,0
0.824,0.593,1.013,SPO1043,0
0.898,0.781,1.016,SPO1044,0
1.029,0.976,1.083,SPO1044a,0
1.013,1.002,1.024,SPO1045,0
0.983,0.962,0.999,SPO1046,0
0.997,0.989,1.006,SPO1047,0
0.961,0.922,0.995,SPO1048,0
NA,NA,NA,SPO1049,10000
1.035,0.967,1.097,SPO1050,0
0.879,0.811,0.96,SPO1051,0
0.849,0.763,0.928,SPO1052,0
1.083,1.037,1.124,SPO1053,0
0.627,0.14,1.103,SPO1054,0
1.068,1.032,1.109,SPO1055,0
0.961,0.873,1.041,SPO1056,0
0.978,0.912,1.03,SPO1057,0
1.051,0.989,1.112,SPO1058,0
0.981,0.898,1.048,SPO1059,0
0.952,0.903,1.004,SPO1060,0
1.02,0.992,1.05,SPO1061,0
0.941,0.881,1,SPO1062,0
0.968,0.881,1.069,SPO1063,0
1.02,0.945,1.089,SPO1064,0
0.941,0.857,1.031,SPO1065,0
1.032,0.987,1.082,SPO1066,0
1.029,1.004,1.056,SPO1067,0
0.773,0.557,0.978,SPO1068,0
1.014,0.88,1.152,SPO1069,0
0.896,0.826,0.967,SPO1070,0
0.992,0.915,1.067,SPO1071,0
0.875,0.69,1.063,SPO1072,0
1.025,0.899,1.168,SPO1073,0
1.031,0.969,1.093,SPO1074,0
0.986,0.948,1.025,SPO1075,1528
0.984,0.943,1.025,SPO1076,0
1.049,0.963,1.135,SPO1077,0
1.019,0.948,1.094,SPO1078,0
0.855,0.267,1.314,SPO1079,3
1.013,0.857,1.15,SPO1080,0
1.094,1.004,1.193,SPO1081,0
1.216,0.523,1.757,SPO1082,2
1.031,0.961,1.104,SPO1083,0
1.005,0.663,1.485,SPO1084,3
0.87,0.785,0.953,SPO1085,0
0.768,0.257,1.088,SPO1086,0
1.02,0.957,1.085,SPO1087,0
1.052,1.005,1.099,SPO1088,0
1.026,0.811,1.189,SPO1089,0
0.984,0.93,1.029,SPO1090,0
0.615,0,1.293,SPO1091,199
0.937,0.877,0.994,SPO1092,0
0.957,0.887,1.029,SPO1093,0
0.421,0,0.86,SPO1094,0
1.004,0.968,1.04,SPO1094a,0
0.968,0.911,1.027,SPO1095,0
NA,NA,NA,SPO1096,10000
0.429,0.129,0.696,SPO1097,0
0.8,0.664,0.944,SPO1098,0
NA,NA,NA,SPO1099,10000
0.388,0,0.791,SPO1101,0
0.258,0,1.038,SPO1102,3185
0.98,0.922,1.04,SPO1103,0
0.994,0.881,1.131,SPO1104,0
NA,NA,NA,SPO1105,10000
0.618,0.201,0.97,SPO1106,0
0.967,0.905,1.027,SPO1107,0
0.977,0.881,1.067,SPO1108,0
0.947,0.907,0.986,SPO1109,0
0.932,0.847,1.012,SPO1110,0
0.973,0.768,1.194,SPO1111,0
0.987,0.9,1.078,SPO1112,0
1.048,1.02,1.078,SPO1113,0
0.985,0.947,1.029,SPO1114,0
0.996,0.949,1.043,SPO1115,0
1.007,0.994,1.018,SPO1116,0
0.619,0.511,0.708,SPO1117,0
NA,NA,NA,SPO1118,10000
1.031,0.901,1.122,SPO1119,0
0.868,0.796,0.942,SPO1120,0
0.81,0.81,0.81,SPO1121,7684
1.083,0.953,1.205,SPO1122,0
NA,NA,NA,SPO1123,10000
NA,NA,NA,SPO1124,10000
1.048,0.947,1.12,SPO1125,0
1.08,1.02,1.134,SPO1126,0
0.901,0.663,1.071,SPO1127,0
1.066,0.97,1.165,SPO1128,0
1.028,0.987,1.061,SPO1129,0
0.993,0.745,1.238,SPO1130,0
1.025,0.984,1.067,SPO1131,0
1.069,0.972,1.172,SPO1132,0
0.97,0.918,1.034,SPO1133,0
1.024,0.913,1.143,SPO1134,0
1.07,0.989,1.159,SPO1135,0
0.927,0.848,1.004,SPO1136,0
0.893,0.847,0.936,SPO1137,0
0.872,0.762,0.981,SPO1138,0
0.898,0.811,0.99,SPO1139,0
0.934,0.822,1.028,SPO1140,0
0.899,0.623,1.11,SPO1141,0
0.925,0.894,0.958,SPO1142,0
0.862,0.709,1.018,SPO1143,0
0.925,0.807,1.067,SPO1144,0
0.997,0.958,1.034,SPO1145,0
0.978,0.921,1.037,SPO1146,0
0.903,0.796,0.988,SPO1147,0
0.935,0.866,1.004,SPO1148,0
1.045,0.885,1.224,SPO1150,0
0.931,0,1.547,SPO1151,2241
0.991,0.917,1.076,SPO1152,0
0.971,0.842,1.091,SPO1153,0
0.95,0.839,1.049,SPO1154,0
0.172,0,0.533,SPO1155,0
NA,NA,NA,SPO1156,10000
1.277,1.277,1.277,SPO1157,7728
1.382,1.382,1.382,SPO1158,7651
0.866,0.742,0.997,SPO1159,0
0.913,0.858,0.972,SPO1160,0
0.995,0.954,1.034,SPO1161,0
NA,NA,NA,SPO1162,10000
NA,NA,NA,SPO1163,10000
0.914,0.656,1.174,SPO1164,0
0.957,0.854,1.054,SPO1165,0
0.997,0.924,1.07,SPO1166,0
1.002,0.457,1.334,SPO1168,2
0.989,0.959,1.015,SPO1171,0
1.041,0.981,1.106,SPO1172,0
0.921,0.826,1.024,SPO1173,0
0.945,0.855,1.034,SPO1174,0
0.984,0.917,1.062,SPO1175,0
0.994,0.935,1.05,SPO1176,0
NA,NA,NA,SPO1177,10000
NA,NA,NA,SPO1178,10000
NA,NA,NA,SPO1179,10000
NA,NA,NA,SPO1180,10000
0.719,0.719,0.719,SPO1181,7710
NA,NA,NA,SPO1182,10000
NA,NA,NA,SPO1183,10000
NA,NA,NA,SPO1184,10000
1.005,0.988,1.018,SPO1185,0
0.756,0.714,0.796,SPO1186,0
NA,NA,NA,SPO1187,10000
0.954,0.864,1.032,SPO1188,0
1.192,1.11,1.267,SPO1189,0
0.708,0,1.003,SPO1190,41
0.578,0,1.002,SPO1191,35
1.01,0.745,1.261,SPO1192,44
NA,NA,NA,SPO1193,10000
0.809,0.809,0.809,SPO1194,7688
NA,NA,NA,SPO1195,10000
NA,NA,NA,SPO1196,10000
0.981,0.902,1.069,SPO1197,0
NA,NA,NA,SPO1198,10000
0.81,0,1.419,SPO1199,38
NA,NA,NA,SPO1200,10000
NA,NA,NA,SPO1201,10000
NA,NA,NA,SPO1202,10000
NA,NA,NA,SPO1203,10000
0.951,0.821,1.079,SPO1204,0
1.174,1.096,1.307,SPO1205,4413
0.589,0.184,0.861,SPO1206,0
1.055,0.926,1.19,SPO1207,0
0.459,0,1.556,SPO1208,355
0.984,0.924,1.044,SPO1209,0
1,0.96,1.045,SPO1210,0
0.994,0.919,1.059,SPO1211,0
1.041,0.992,1.091,SPO1212,0
0.982,0.904,1.06,SPO1213,0
0.991,0.934,1.055,SPO1214,0
0.965,0.915,1.018,SPO1215,0
0.892,0.823,0.962,SPO1216,0
0.914,0.763,1.073,SPO1217,0
0.915,0.895,0.937,SPO1218,0
1.048,1.037,1.058,SPO1219,0
0.939,0.883,0.996,SPO1220,0
0.996,0.987,1.003,SPO1221,0
0.934,0.923,0.943,SPO1222,0
0.917,0.837,1.033,SPO1223,0
0.923,0.859,0.992,SPO1224,0
0.665,0.237,0.915,SPO1225,0
0.958,0.936,0.979,SPO1226,0
1.009,0.982,1.035,SPO1226a,0
0.971,0.932,1.018,SPO1227,0
0.955,0.914,0.994,SPO1228,0
0.962,0.887,1.039,SPO1229,0
0.929,0.916,0.942,SPO1230,0
0.948,0.925,0.969,SPO1231,0
0.84,0.753,0.946,SPO1232,0
0.917,0.907,0.928,SPO1233,0
1.008,0.987,1.03,SPO1234,0
0.964,0.948,0.979,SPO1235,0
0.989,0.968,1.015,SPO1236,0
0.959,0.949,0.969,SPO1237,0
NA,NA,NA,SPO1239,10000
0.827,0.745,0.906,SPO1240,0
1.038,0.981,1.079,SPO1241,0
NA,NA,NA,SPO1242,10000
1.041,0.892,1.173,SPO1243,0
1.007,0.805,1.248,SPO1244,0
1.007,0.98,1.032,SPO1245,0
0.78,0.571,0.989,SPO1246,0
0.856,0.745,0.948,SPO1247,0
1.045,1.009,1.077,SPO1249,0
1.038,0.931,1.156,SPO1250,0
0.898,0.732,1.059,SPO1251,0
1.068,1.022,1.122,SPO1252a,0
NA,NA,NA,SPO1253,10000
1.074,1.006,1.148,SPO1254,0
1.047,0.943,1.148,SPO1255,0
0.891,0.805,0.973,SPO1256,0
1.016,0.884,1.106,SPO1257,0
NA,NA,NA,SPO1258,10000
0.932,0.883,0.979,SPO1259,0
1.031,0.944,1.117,SPO1260,0
0.919,0.904,0.933,SPO1261,5887
0.848,0.68,0.99,SPO1262,0
1.008,0.926,1.099,SPO1263,0
1.029,0.989,1.068,SPO1264,0
0.687,0,1.159,SPO1265,214
1.072,0.904,1.297,SPO1267,2208
1.072,0.879,1.286,SPO1268,0
NA,NA,NA,SPO1269,10000
0.934,0.771,1.154,SPO1270,45
0.999,0.959,1.044,SPO1271,0
1.043,1.013,1.071,SPO1272,0
0.997,0.961,1.03,SPO1274,0
1.058,0.933,1.194,SPO1275,0
0.998,0.841,1.147,SPO1276,37
1.007,0.975,1.037,SPO1277,0
0.922,0.788,1.042,SPO1278,0
0.945,0.76,1.113,SPO1279,0
0.92,0.85,0.983,SPO1280,0
NA,NA,NA,SPO1281,10000
NA,NA,NA,SPO1282,10000
NA,NA,NA,SPO1283,10000
1.012,0.963,1.063,SPO1284,0
0.934,0.85,1.021,SPO1285,0
0.925,0.775,1.088,SPO1286,0
0.808,0.578,1.009,SPO1287,0
0.838,0.763,0.915,SPO1288,0
0.956,0.882,1.026,SPO1289,0
1.113,1.018,1.206,SPO1290,0
1.004,0.939,1.064,SPO1291,0
0.87,0.728,1.128,SPO1292,9
0.913,0.836,1.005,SPO1293,0
0.863,0.789,0.938,SPO1294,0
0.972,0.915,1.031,SPO1295,0
0.977,0.917,1.03,SPO1298,0
0.961,0.917,1.007,SPO1299,0
0.979,0.912,1.044,SPO1300,0
1.033,0.917,1.13,SPO1301,0
0.971,0.904,1.044,SPO1302,0
0.946,0.884,1.02,SPO1303,0
0.938,0.846,1.048,SPO1304,0
1.001,0.952,1.042,SPO1305,0
1.027,0.943,1.106,SPO1306,0
1.029,0.934,1.127,SPO1307,0
1.007,0.905,1.101,SPO1308,0
0.864,0.652,1.052,SPO1309,0
1.008,0.838,1.169,SPO1310,0
0.83,0.453,1.189,SPO1310a,1
1.027,0.938,1.11,SPO1311,0
0.645,0,1.306,SPO1312,211
NA,NA,NA,SPO1313,10000
1.038,0.988,1.088,SPO1314,0
1.113,1.035,1.185,SPO1315,0
1.061,0.936,1.205,SPO1316,0
0.351,0.113,0.515,SPO1318,0
0.822,0.72,0.922,SPO1319,0
0.765,0.677,0.864,SPO1320,0
0.926,0.222,1.43,SPO1321,218
1.005,0.926,1.084,SPO1322,0
0.98,0.898,1.066,SPO1323,0
1.034,0.814,1.288,SPO1324,0
0.865,0.701,1.003,SPO1325,34
NA,NA,NA,SPO1326,10000
0.891,0.832,0.944,SPO1327,0
0.96,0.92,1.001,SPO1328,0
0.597,0.44,0.75,SPO1329,0
0.82,0.689,0.941,SPO1330,0
0.918,0.859,0.976,SPO1331,0
0,0,0,SPO1332,3186
1.048,1.002,1.1,SPO1333,0
0.935,0.727,1.152,SPO1334,0
0.948,0.687,1.277,SPO1335,0
NA,NA,NA,SPO1336,10000
0.92,0.877,0.97,SPO1337,0
0.501,0,1.393,SPO1337a,2159
0.347,0,0.974,SPO1339,2246
0.874,0.786,0.971,SPO1340,0
1.056,0.975,1.138,SPO1341,5826
0.847,0.766,0.933,SPO1342,0
0.991,0.935,1.045,SPO1343,0
0.459,0,0.905,SPO1344,2282
0.296,0,0.606,SPO1345,0
1.121,1.022,1.247,SPO1346,1580
1.092,1.063,1.122,SPO1347,0
NA,NA,NA,SPO1348,10000
1.131,1.048,1.213,SPO1349,0
0.148,0,0.454,SPO1351,0
NA,NA,NA,SPO1352,10000
1.116,1.004,1.221,SPO1352a,0
NA,NA,NA,SPO1353,10000
0.97,0.864,1.06,SPO1354,0
NA,NA,NA,SPO1355,10000
1.118,0.986,1.277,SPO1356,0
0.603,0.503,0.702,SPO1356a,0
1.046,0.938,1.15,SPO1357,0
0.102,0,0.398,SPO1358,3169
0.83,0.765,0.895,SPO1359,0
1.066,0.973,1.159,SPO1360,0
1.072,0.953,1.189,SPO1361,0
NA,NA,NA,SPO1362,10000
NA,NA,NA,SPO1363,10000
NA,NA,NA,SPO1364,10000
1.013,0.867,1.162,SPO1364a,0
0.922,0.883,0.971,SPO1365,0
0,0,0,SPO1366,0
0,0,0,SPO1367,29
0.934,0.835,1.031,SPO1368,0
0.868,0.785,0.952,SPO1369,0
0.962,0.897,1.023,SPO1370,0
NA,NA,NA,SPO1371,10000
0.997,0.946,1.049,SPO1372,0
0.835,0.762,0.89,SPO1373,0
1.066,0.933,1.18,SPO1374,0
0.919,0.836,0.999,SPO1375,0
1.064,0.997,1.137,SPO1376,0
NA,NA,NA,SPO1377,10000
1.028,0.913,1.184,SPO1379,0
0.932,0.876,0.991,SPO1380,0
0.691,0,1.584,SPO1381,200
0.994,0.943,1.05,SPO1382,0
0.898,0.883,0.913,SPO1383,0
0.925,0.883,0.973,SPO1384,0
0.939,0.854,1.012,SPO1385,0
1.4,1.4,1.4,SPO1386,5887
1.069,1.041,1.101,SPO1387,0
0.884,0.812,0.947,SPO1388,0
NA,NA,NA,SPO1389,10000
0.516,0,1.021,SPO1390,1574
0.509,0,0.818,SPO1392,3166
0.361,0,0.97,SPO1393,2265
0.92,0.886,0.962,SPO1394,0
0.933,0.337,1.395,SPO1395,10
0.84,0.758,0.917,SPO1396,0
1.017,0.937,1.106,SPO1397,0
0.868,0.768,0.971,SPO1398,0
0.793,0.671,0.893,SPO1399,0
0.764,0.254,1.115,SPO1400,0
0.856,0.688,0.993,SPO1401,0
NA,NA,NA,SPO1403,10000
0.979,0.904,1.042,SPO1404,0
0.911,0.844,0.99,SPO1405,0
0.945,0.776,1.122,SPO1406,0
0.84,0.695,0.978,SPO1407,0
0.99,0.926,1.046,SPO1408,0
1.136,1.077,1.185,SPO1409,0
1.002,0.85,1.105,SPO1410,0
0.977,0.857,1.109,SPO1411,0
1.018,0.969,1.071,SPO1412,0
1.036,1.021,1.053,SPO1412a,0
1.037,1.003,1.074,SPO1413,0
0.995,0.895,1.085,SPO1414,0
0,0,0,SPO1415,32
0.573,0,0.961,SPO1416,48
0.944,0.866,1.012,SPO1417,0
0.995,0.919,1.068,SPO1421,0
NA,NA,NA,SPO1422,10000
NA,NA,NA,SPO1423,10000
0.9,0.838,0.957,SPO1424,0
0.57,0,1.022,SPO1425,33
1.011,0.953,1.068,SPO1426,0
0.988,0.946,1.021,SPO1427,0
0.995,0.917,1.093,SPO1429,0
0.73,0.266,1.009,SPO1430,0
1.028,0.98,1.064,SPO1431,0
1.024,0.933,1.115,SPO1432,0
0.835,0.715,0.965,SPO1433,0
1.207,1.207,1.207,SPO1434,7684
1.003,0.941,1.061,SPO1435,0
0.827,0.652,0.966,SPO1436,0
0.82,0.286,1.214,SPO1437,1
1.024,0.777,1.27,SPO1438,0
1.058,1.018,1.095,SPO1439,0
1,0.91,1.082,SPO1440,0
0.98,0.891,1.068,SPO1441,0
1.016,0.891,1.134,SPO1442,0
0.933,0.872,0.985,SPO1443,0
0.955,0.894,1.007,SPO1444,0
0.99,0.78,1.196,SPO1445,0
1.059,0.87,1.251,SPO1446,0
0.966,0.912,1.057,SPO1447,0
1.039,0.951,1.125,SPO1448,0
1,0.707,1.264,SPO1449,0
0.966,0.92,1.015,SPO1450,0
0.912,0.666,1.132,SPO1451,0
0.823,0.701,0.956,SPO1452,0
1.055,0.98,1.137,SPO1453,0
0.985,0.874,1.097,SPO1454,0
NA,NA,NA,SPO1455,10000
1.054,0.973,1.132,SPO1456,0
0.928,0.735,1.114,SPO1457,0
0.954,0.896,1.013,SPO1459,0
0.919,0.774,1.054,SPO1460,0
0.967,0.921,1.023,SPO1461,0
0.907,0.799,1.003,SPO1462,0
0.883,0.726,1.018,SPO1463,0
0.812,0.52,1.233,SPO1464,15
0.914,0.838,1.004,SPO1465,0
0.913,0.34,1.377,SPO1466,14
NA,NA,NA,SPO1467,10000
0.938,0.73,1.152,SPO1468,0
1.016,0.678,1.359,SPO1469,0
0.874,0.775,0.965,SPO1470,0
0.761,0.241,1.107,SPO1471,0
1.013,0.936,1.093,SPO1472,0
