"spo","w_1","w_2","w_3","w_4"
"SPO1991",0.95,1.04,1.03,0.91
"SPO1992",0.97,0.83,0.93,1.1
"SPO1994",1.38,0.98,0.93,0.98
"SPO1995",1.11,0.93,1,0.81
"SPO1996",0.92,0.86,0.96,1
"SPO1997",0.88,0.73,1,1.12
"SPO1998",0.88,1,1.04,0.84
"SPO1999",1.02,1.03,0.97,0.93
"SPO2000",1.26,0.85,0.58,1
"SPO2001",0.91,0.95,0.94,0.78
"SPO2002",1.03,0.97,1.07,0.87
"SPO2003",0.63,1.08,0.87,0.95
"SPO2004",1.17,0.98,0.97,1.05
"SPO2005",0.72,0.86,0.81,1.14
"SPO2006",1.06,0.86,0.81,0.99
"SPO2007",0.86,0.98,0.96,1.09
"SPO2008",0.96,0.71,NA,NA
"SPO2009",0.89,0.9,0.93,0.65
"SPO2010",0.94,0.95,1.08,1
"SPO2013",1,0.97,0.85,1
"SPO2014",NA,NA,NA,NA
"SPO2015",NA,0,0,0
"SPO2016",1.03,1,1.05,0.94
"SPO2017",NA,NA,NA,NA
"SPO2018",NA,NA,NA,NA
"SPO2019",NA,0.82,NA,NA
"SPO2021",NA,NA,0,NA
"SPO2023",NA,NA,0,NA
"SPO2024",NA,0,NA,NA
"SPO2025",0.87,1.12,1.1,0.83
"SPO2026",NA,NA,NA,NA
"SPO2028",1.06,1.15,1.13,1.03
"SPO2029",1.07,0.99,0.97,1.04
"SPO2030",0,1.26,1.22,0.93
"SPO2031",1.05,1.04,0.99,1.04
"SPO2032",0.83,1.07,1.01,0.95
"SPO2033",NA,NA,NA,NA
"SPO2034",0.94,0.96,0.82,0.83
"SPO2035",0.85,0.66,NA,0.91
"SPO2036",0.98,0.95,0.95,1.01
"SPO2037",1.09,1.19,1.01,1.02
"SPO2038",1.23,1.04,1.04,1.03
"SPO2039",0,0.68,0.31,0.17
"SPO2040",0.99,1,1.02,0.88
"SPO2041",0,0,0.23,0.23
"SPO2042",NA,1.31,0.65,0.79
"SPO2044",0.98,1.03,0.97,1.02
"SPO2045",0.97,1.01,0.97,1
"SPO2046",0.65,0.59,0,0.35
"SPO2047",0.9,NA,0,NA
"SPO2048",1.12,1.27,0.94,0.8
"SPO2049",0.96,0.93,1,0.96
"SPO2050",0.94,0.9,0.46,0.93
"SPO2051",NA,NA,NA,NA
"SPO2052",1.14,0.95,1,1
"SPO2053",1.14,0.96,1.1,1.07
"SPO2054",NA,NA,NA,NA
"SPO2055",1.03,1,1.1,1.01
"SPO2056",NA,NA,NA,NA
"SPO2057",0.86,0.94,1,1.02
"SPO2058",0.97,0.85,0.9,0.96
"SPO2059",0.75,1.06,0.86,0.99
"SPO2060",1.02,1.22,0.98,1.01
"SPO2061",1.17,1,0.9,1.25
"SPO2062",0.98,0.99,1.01,1.05
"SPO2063",1.09,1.08,1.16,0.95
"SPO2064",1.09,1.15,0.97,1
"SPO2065",1.08,1.05,1.15,1.11
"SPO2066",0.97,1.09,0.79,0.76
"SPO2067",0.91,0.94,0.98,1.13
"SPO2068",0.99,0.98,0.99,0.95
"SPO2069",0.98,0.95,1.04,1.03
"SPO2070",1.06,0.89,0.94,0.81
"SPO2071",1.08,1.1,1.08,1.07
"SPO2072",1.01,0.97,0.99,1.04
"SPO2073",1.06,0.98,1.05,1.02
"SPO2074",0.88,0.97,0.98,0.93
"SPO2075",1.06,0.99,1.09,1.04
"SPO2076",NA,NA,NA,NA
"SPO2077",1.03,1,0.84,1.06
"SPO2078",NA,NA,NA,1.24
"SPO2079",1.21,1.07,0.96,1.04
"SPO2080",1,1.1,1.02,0.96
"SPO2081",0.71,0.88,0.93,0.81
"SPO2082",NA,NA,0.49,1.03
"SPO2083",NA,NA,NA,NA
"SPO2084",1.01,0.92,0.93,0.94
"SPO2085",NA,NA,NA,NA
"SPO2086",0.67,0.65,0.85,0.73
"SPO2087",0.67,0.44,0.51,0.4
"SPO2088",0,0.62,0.61,0
"SPO2089",0.92,0.92,0.47,0.98
"SPO2090",NA,NA,NA,NA
"SPO2091",1.09,0.99,1.06,0.98
"SPO2092",1.39,0.94,0.84,1.09
"SPO2093",0.96,0.63,1.12,1.06
"SPO2094",0.96,0.95,1.08,1.03
"SPO2095",1.14,0.86,1.05,1.07
"SPO2096",NA,NA,NA,NA
"SPO2097",1.11,0.92,1.04,1.07
"SPO2098",0.64,1.01,1.06,0.89
"SPO2099",0.96,1.02,1.01,1
"SPO2100",0.9,1,0.99,1.05
"SPO2101",1.02,0.9,0.87,0.93
"SPO2102",NA,NA,NA,NA
"SPO2103",1.04,1.06,1.04,1.09
"SPO2104",0.96,0.99,0.92,1.11
"SPO2105",0.84,0.99,1.02,0.98
"SPO2106",1,1.07,0.96,1.06
"SPO2107",1.04,1.06,0.96,1.04
"SPO2108",1.08,1.13,1.05,1.07
"SPO2110",0.86,0.49,1.32,0
"SPO2111",0.84,0.7,1.04,0.62
"SPO2112",0.97,1.2,0.86,0.87
"SPO2113",NA,NA,NA,NA
"SPO2116",1,0.88,0.98,1.04
"SPO2117",0,0.63,1.03,0.89
"SPO2118",1.01,1.01,0.96,1.01
"SPO2119",1.03,1.08,0.99,1.03
"SPO2120",1.14,1.06,1.05,1
"SPO2121",1.07,1,1,1.04
"SPO2122",1.1,1.01,1.13,0.91
"SPO2123",1.01,1.04,0.89,1.13
"SPO2124",1.06,0.95,1.17,0.86
"SPO2125",1.15,1.67,0.9,0.94
"SPO2126",NA,NA,NA,NA
"SPO2127",1.02,1.02,0.94,0.99
"SPO2128",0.88,1.01,0.88,1.05
"SPO2129",1.17,1.18,1.04,0
"SPO2130",1.05,1.02,1.02,0.97
"SPO2131",NA,NA,NA,NA
"SPO2132",1.06,1.02,0.99,1.06
"SPO2133",1.12,1.18,1.04,1.11
"SPO2134",0.98,1.03,1.05,0.96
"SPO2135",NA,1.38,1.2,0.84
"SPO2136",0.99,1.02,1.03,1.02
"SPO2137",1.03,0.75,1.08,1.13
"SPO2139",NA,1.1,1.19,1.02
"SPO2140",1.09,0.96,1.15,1.06
"SPO2141",NA,NA,NA,NA
"SPO2142",1.05,0.98,0.88,0.85
"SPO2143",0.88,0.82,1.04,1.09
"SPO2144",1.04,1.07,1.02,0.92
"SPO2145",0,0.38,0.13,0.24
"SPO2146",0,0,0.26,0
"SPO2147",0.94,0.89,0.96,0.9
"SPO2148",1,1.01,0.92,1.13
"SPO2149",0,0,0,0
"SPO2150",0,0,0,0
"SPO2151",0,0,0,0
"SPO2152",0.89,0.79,0.77,0.67
"SPO2153",1.04,0.76,0.8,0.84
"SPO2154",NA,NA,NA,NA
"SPO2155",0.84,1.05,0.83,0.91
"SPO2156",NA,NA,NA,NA
"SPO2157",0,NA,NA,NA
"SPO2158",1.01,0.94,0.98,0.95
"SPO2159",0.79,1.13,1.01,1.04
"SPO2160",0,0,0,0
"SPO2161",0.99,1.03,0.98,0.95
"SPO2162",NA,NA,NA,1.09
"SPO2163",1.36,0.84,1.22,1.03
"SPO2164",1.07,0.96,0.97,0.89
"SPO2165",NA,NA,NA,NA
"SPO2166",1.02,1.12,1.05,1.07
"SPO2167",0.96,0.99,0.95,0.97
"SPO2168",0,0.58,0,0.49
"SPO2169",NA,0,0.49,0
"SPO2170",1,1.02,0.97,1.02
"SPO2171",1.14,1.01,1.02,1.13
"SPO2173",0,0,NA,0
"SPO2174",1.3,1.03,1.09,0.82
"SPO2176",0.76,1.02,0.97,0.95
"SPO2177",1.12,0.81,0.9,1.04
"SPO2178",0.91,1.03,1,0.96
"SPO2179",NA,NA,NA,NA
"SPO2180",0.97,1.08,1.09,1.05
"SPO2181",NA,NA,NA,NA
"SPO2182",1,0.66,1.03,0.88
"SPO2183",1.18,1.1,0.86,0.96
"SPO2184",1.09,0.94,0.94,0.94
"SPO2185",1.03,0.99,1.01,1.02
"SPO2186",1.07,1.05,1.03,1.01
"SPO2187",1.1,1.03,1.05,0.9
"SPO2188",0.88,0.89,0.93,0.83
"SPO2189",1.01,0.85,0.97,0.9
"SPO2190",NA,1.02,NA,NA
"SPO2191",0.98,0.97,0.91,0.97
"SPO2192",1.24,1.02,0.94,0.8
"SPO2192a",1.01,0.95,0.89,0.96
"SPO2193",1.03,0.95,1.05,1.1
"SPO2194",NA,0.95,0.77,0.93
"SPO2195",1.03,0.82,0.92,1.07
"SPO2196",1.28,1.17,0.78,0.93
"SPO2197",1.09,0.91,0.97,0.94
"SPO2198",0.18,0,0.59,0.54
"SPO2200",NA,NA,NA,NA
"SPO2201",NA,NA,NA,0
"SPO2202",1.05,0.94,1.01,1.01
"SPO2203",1.01,1.03,0.99,0.99
"SPO2204",NA,1.1,0.82,1.39
"SPO2205",1.1,0.82,0.86,0.9
"SPO2206",1.13,1.04,0.92,0.97
"SPO2207",1.02,0.58,0.68,1.23
"SPO2208",1.04,0.94,0.96,1.02
"SPO2209",0.96,1.06,0.99,0.96
"SPO2210",0.97,1,0.98,1
"SPO2211",1.01,1.05,1.04,0.98
"SPO2212",1,0.98,0.94,1.07
"SPO2213",0.97,0.94,1.1,1.07
"SPO2213a",0.86,1.02,0.94,0.92
"SPO2214",1.07,0.95,1,1.04
"SPO2215",0.92,0.86,1.04,0.94
"SPO2216",NA,NA,NA,1.69
"SPO2218",0.96,1.02,0.99,0.98
"SPO2219",1.03,0.82,0.97,1.01
"SPO2220",0.88,0.92,0.91,0.98
"SPO2221",1.09,1.06,0.89,0.9
"SPO2222",0.79,0.84,0.84,0.91
"SPO2223",0.91,1.12,1.14,0.83
"SPO2224",1.04,0.98,0.96,1.11
"SPO2225",0.99,1.08,0.95,0.9
"SPO2226",0.9,1.08,0.92,1.02
"SPO2227",0.86,0.77,0.85,0.83
"SPO2228",1.17,1.17,1.13,1.07
"SPO2229",0.99,1.09,0.87,0.93
"SPO2230",0.92,1.21,1.07,1.09
"SPO2231",NA,1.01,1.12,1.09
"SPO2232",0.92,0.85,1,0.87
"SPO2233",1,1.12,0.99,1.09
"SPO2234",1.12,1.23,1.09,1.09
"SPO2235",0,0,0.68,0
"SPO2236",NA,NA,NA,NA
"SPO2237",0.84,1.14,1.2,0.73
"SPO2238",1.32,1.19,1.07,1.13
"SPO2239",NA,NA,NA,NA
"SPO2240",0,0.63,0.36,0.47
"SPO2241",0.61,0.6,0.43,0.66
"SPO2242",0.47,0.7,0.4,0.25
"SPO2243",0.98,1,0.99,1
"SPO2244",0.99,0.97,0.99,0.95
"SPO2245",1,0.93,1,1.02
"SPO2246",1.16,0.97,1.03,1.11
"SPO2247",NA,NA,NA,NA
"SPO2248",0.92,0.83,0.87,0.92
"SPO2249",NA,1.21,0.98,0.94
"SPO2250",1,1,0.96,1.04
"SPO2251",0.8,0.95,0.79,0.65
"SPO2252",1.19,0.96,0.88,0.83
"SPO2253",0.83,1.08,0.87,1.15
"SPO2255",0,1.11,0.73,1.17
"SPO2256",NA,NA,NA,NA
"SPO2257",NA,1,0.72,1.12
"SPO2258",NA,NA,NA,NA
"SPO2260",NA,NA,NA,NA
"SPO2261",1.74,0.84,1.1,0.94
"SPO2262",NA,NA,NA,NA
"SPO2264",1.1,1.03,1.12,1.05
"SPO2266",1.11,1.06,0.91,1.14
"SPO2267",0.97,1.19,0.95,0.68
"SPO2268",0.95,1.09,0.97,0.88
"SPO2269",0.86,0.89,1.01,1.01
"SPO2270",1.03,1.16,1.07,1.1
"SPO2271",NA,NA,NA,NA
"SPO2272",0.85,1.04,1.08,1.05
"SPO2273",0.8,1.05,0.77,1.03
"SPO2275",NA,NA,NA,NA
"SPO2276",NA,NA,NA,NA
"SPO2277",0.89,1.22,0.93,0.93
"SPO2278",0.99,1,1,1
"SPO2279",0.99,0.97,0.94,0.94
"SPO2280",1.14,0.81,0.95,0.87
"SPO2281",NA,NA,NA,NA
"SPO2283",0.99,0.98,0.98,0.99
"SPO2284",1.05,0.91,1.07,1
"SPO2285",0.93,1.16,1.01,1.05
"SPO2286",0.97,1,1.07,1.05
"SPO2287",1.06,1.05,1.1,1.07
"SPO2288",1.03,1.06,1.07,1.1
"SPO2289",1.07,1.04,1.09,1.01
"SPO2290",1.02,1.1,1.05,1.07
"SPO2292",0.87,0.89,1.03,0.87
"SPO2293",0.97,1.01,1,1.08
"SPO2294",NA,NA,NA,NA
"SPO2295",NA,NA,NA,NA
"SPO2296",0.97,0.8,0.95,0.92
"SPO2297",1.08,0.94,0.92,0.81
"SPO2298",0.98,1.08,1.18,0.84
"SPO2299",0.93,1.1,1.05,1
"SPO2301",1.3,0.92,1,1.1
"SPO2302",1.08,0.99,1.04,1.02
"SPO2303",NA,0.77,NA,NA
"SPO2304",1.05,0.73,1.2,0.72
"SPO2306",NA,NA,NA,NA
"SPO2307",1.1,1.07,1.13,1.08
"SPO2308",1.14,1.05,0.99,0.88
"SPO2309",1.03,0.96,0.98,1.02
"SPO2310",0,NA,NA,NA
"SPO2311",0.49,NA,NA,NA
"SPO2312",NA,NA,NA,NA
"SPO2313",1.26,1.16,0.88,0.95
"SPO2314",NA,NA,NA,NA
"SPO2315",NA,NA,NA,NA
"SPO2316",NA,NA,NA,NA
"SPO2317",NA,NA,NA,NA
"SPO2318",0.93,1,1.06,1.04
"SPO2319",0.96,0.97,1.04,1.09
"SPO2320",NA,NA,NA,NA
"SPO2321",NA,NA,NA,NA
"SPO2322",NA,NA,NA,NA
"SPO2323",1.11,1.02,0.96,1.1
"SPO2324",0.75,NA,0.93,0.88
"SPO2325",NA,NA,NA,NA
"SPO2326",0.96,0.88,0.89,0.95
"SPO2327",0.87,0.86,0.94,1
"SPO2328",NA,NA,NA,NA
"SPO2329",NA,NA,NA,NA
"SPO2330",1.02,0.93,1.25,1.22
"SPO2331",1.04,1.14,1.03,1.07
"SPO2332",1.04,1.06,1.03,1.03
"SPO2333",1.06,1.28,0.95,1.03
"SPO2334",0.97,0.91,0.92,0.95
"SPO2335",1.08,1.05,0.92,1.05
"SPO2336",1.04,1.1,1.07,1.06
"SPO2337",1.19,1.05,1,0.96
"SPO2338",1.13,0.99,1,0.97
"SPO2339",1,1.13,1.03,0.97
"SPO2340",0.61,0.26,0.56,0.39
"SPO2341",0.98,0.92,0.94,0.98
"SPO2341a",0.89,0.95,0.93,0.91
"SPO2342",1.08,0.98,1.02,1.06
"SPO2343",0.99,1,1,0.98
"SPO2344",1.06,1.16,1.02,1.05
"SPO2345",1.04,1.1,1.05,1.06
"SPO2346",0.92,1.11,1.02,0.88
"SPO2347",0.96,1.09,1.15,1.06
"SPO2348",1.1,1.08,0.98,1.18
"SPO2349",0.52,0.91,0.93,NA
"SPO2350",0.94,0.87,0.74,0.84
"SPO2351",1.1,0.91,1.19,1
"SPO2352",1.08,0.8,0.82,0.93
"SPO2353",0.98,0.96,0.97,0.91
"SPO2354",0.71,0.89,0.89,1.02
"SPO2355",0.74,0.8,0.57,0.74
"SPO2356",0.97,1.24,1.19,0.78
"SPO2357",NA,0.99,0.68,0.49
"SPO2358",0.97,1.03,0.88,0.91
"SPO2359",0.81,0.86,0.7,0.49
"SPO2361",0.93,0.91,0.84,0.85
"SPO2362",NA,NA,NA,NA
"SPO2363",1.19,0.91,0.8,0.87
"SPO2364",0.93,1.21,0.98,0.99
"SPO2365",0.79,0.87,0.99,0.93
"SPO2366",1.15,0.96,0.88,0.85
"SPO2367",1.16,0.91,1.01,1.12
"SPO2368",0.94,1.04,0.91,0.93
"SPO2369",0.92,1,0.98,0.97
"SPO2370",1.01,1,1.04,1.01
"SPO2371",1.01,0.9,1.05,1.05
"SPO2372",0.98,1.02,0.89,0.97
"SPO2373",1.07,1,1.04,1.02
"SPO2374",1.03,0.93,0.95,0.95
"SPO2376",NA,NA,NA,NA
"SPO2377",0.88,0.71,0.83,0.88
"SPO2378",0.99,0.93,0.94,0.97
"SPO2380",0.97,0.9,0.89,1.01
"SPO2381",0.88,0.94,0.81,0.91
"SPO2382",0.86,0.91,0.88,0.91
"SPO2383",1.07,1.07,0.93,0.62
"SPO2384",1.09,0.85,0.97,0.84
"SPO2385",1.03,1,0.95,1.02
"SPO2386",0.8,0.91,0.83,NA
"SPO2387",1.02,0.82,0.88,0.93
"SPO2388",1.28,0.86,0.91,0.73
"SPO2389",1.11,1,0.97,1.03
"SPO2390",0.93,0.97,0.74,0.94
"SPO2392",0.92,0.8,0.95,0.92
"SPO2393",0.89,1.13,1.07,0.98
"SPO2394",0.77,1.29,1.02,1.04
"SPO2395",1.46,1.52,0.94,1.12
"SPO2396",0.94,0.78,0.99,0.94
"SPO2397",1.02,0.99,0.96,1.02
"SPO2398",0.97,1.03,0.94,0.85
"SPO2399",0.98,0.67,0.84,0.94
"SPO2400",0.97,1.11,0.89,0.92
"SPO2401",0.98,0.91,0.9,0.96
"SPO2403",0.98,0.69,0.96,0.88
"SPO2405",1.01,0.86,0.8,0.96
"SPO2406",0.98,1.05,0.91,0.94
"SPO2407",0.65,1.39,1.16,1.3
"SPO2408",0.95,0.85,NA,0.62
"SPO2409",1.08,1,1.05,1.05
"SPO2410",1.03,0.92,0.93,0.94
"SPO2411",0.83,1.09,1.06,1.18
"SPO2412",0.87,1.11,1.46,0.86
"SPO2413",1.12,1.2,1.03,0.95
"SPO2414",1.04,0.98,0.92,0.86
"SPO2415",NA,NA,NA,NA
"SPO2416",1.17,0.83,1.11,0.83
"SPO2417",NA,NA,NA,NA
"SPO2418",0.97,1.03,0.98,0.9
"SPO2419",0.98,0.87,0.89,1.04
"SPO2420",1.14,0.95,0.98,1
"SPO2421",NA,NA,NA,NA
"SPO2422",1.1,1.43,NA,0.96
"SPO2423",1.06,0.79,0.99,0.95
"SPO2424",0.76,0.92,1.2,1.06
"SPO2425",1.09,1.38,1.19,1.06
"SPO2426",1.01,1.11,0.83,1.04
"SPO2427",NA,NA,NA,NA
"SPO2428",0.81,0.83,0.9,0.53
"SPO2429",1.07,0.89,1.05,1.01
"SPO2430",1,0.97,1.01,0.98
"SPO2431",1.03,1.01,1.01,0.78
"SPO2432",0,1.31,0.76,0.56
"SPO2433",1.19,0.89,0.97,0
"SPO2434",0.91,1.02,0.91,1.01
"SPO2435",1,0.86,0.96,1.01
"SPO2436",0.94,0.91,0.87,1.04
"SPO2437",1.19,0.96,1.05,1.01
"SPO2438",NA,1.19,0.88,0.88
"SPO2439",0.89,0.92,0.92,0.92
"SPO2440",1.39,1.09,0.94,0.88
"SPO2441",1.02,0.98,0.79,1
"SPO2442",0.96,0.79,0.95,0.89
"SPO2443",0,1.08,0.65,0.94
"SPO2444",NA,NA,NA,NA
"SPO2445",1.11,1.14,1.1,1.09
"SPO2446",1.09,0.98,0.97,0.99
"SPO2447",0.97,0.93,1.18,0.8
"SPO2448",0.9,0.95,1.07,1.08
"SPO2449",1.17,1.07,1.01,0.94
"SPO2450",1.01,1.03,0.83,0.93
"SPO2451",1.07,1.08,0.99,0.92
"SPO2452",0.91,1.33,1.05,NA
"SPO2453",0.91,1.16,0.99,1.21
"SPO2454",NA,NA,NA,NA
"SPO2455",NA,NA,NA,NA
"SPO2456",NA,NA,NA,NA
"SPO2457",NA,NA,NA,NA
"SPO2458",0.89,0.82,1.04,0.75
"SPO2459",NA,NA,NA,NA
"SPO2460",0.72,0,NA,NA
"SPO2461",NA,NA,NA,NA
"SPO2462",NA,NA,NA,NA
"SPO2463",NA,NA,NA,NA
"SPO2464",0.93,0.95,0.99,1
"SPO2465",1.06,1.01,1.04,1.21
"SPO2466",0.99,1.14,1.21,1.06
"SPO2467",1.01,1.15,0.99,1.05
"SPO2468",1.02,0.97,1.09,0.99
"SPO2469",0.93,1,0.95,1.14
"SPO2470",NA,0.87,NA,NA
"SPO2471",NA,NA,NA,NA
"SPO2472",NA,NA,NA,NA
"SPO2473",0.76,1.19,0.99,1.08
"SPO2474",0.57,0.29,0.59,0.46
"SPO2475",0,NA,1.03,1.13
"SPO2476",0.62,0.92,1.26,0.72
"SPO2477",1.06,0,0.56,0.9
"SPO2478",1.02,1.11,1.03,1.14
"SPO2479",0.92,1.31,0.89,1.39
"SPO2480",1.09,1.06,1.02,0.87
"SPO2481",NA,NA,0,0.75
"SPO2482",NA,NA,NA,NA
"SPO2483",NA,1.39,0.95,1.07
"SPO2484",NA,NA,NA,NA
"SPO2486",1.05,0.89,0.83,0.89
"SPO2487",0.95,1.02,0.98,0.98
"SPO2488",1.03,1.06,1.07,0.99
"SPO2489",1.1,0.93,0.91,0.9
"SPO2490",1.35,NA,NA,1.23
"SPO2491",1,0.8,1.1,1.09
"SPO2494",NA,NA,NA,NA
"SPO2496",0.81,0.85,0.99,1.28
"SPO2498",1.07,0.97,0.84,1.06
"SPO2499",0.91,0.98,1.09,1.18
"SPO2500",0.99,1.06,1.08,0.96
"SPO2501",1.16,0.97,0.92,1.05
"SPO2502",0.79,0.83,0.72,1.28
"SPO2503",NA,NA,NA,NA
"SPO2504",NA,NA,NA,1.5
"SPO2505",1.08,0.88,0.91,0.98
"SPO2506",0,0.51,0.61,0.61
"SPO2507",0.87,0.99,1.05,0.88
"SPO2508",1.01,0.88,0.87,0.99
"SPO2509",1.09,0.93,1.02,0.82
"SPO2510",NA,NA,NA,NA
"SPO2511",0,0.4,0.82,0
"SPO2512",1.08,0.98,1.02,0.97
"SPO2513",1.19,1.07,1.04,0.96
"SPO2514",0.76,NA,0,0
"SPO2515",1.05,1.07,1,0.99
"SPO2516",0.93,0.92,1.28,0.95
"SPO2517",NA,NA,NA,NA
"SPO2518",1.09,1.09,1.02,0.87
"SPO2519",NA,NA,NA,NA
"SPO2520",1.09,0.97,0.97,0.7
"SPO2521",1,1.04,1.03,1.03
"SPO2522",NA,0.55,0.68,0.28
"SPO2523",1.11,1.04,0.86,0.84
"SPO2524",0.87,0.93,1.05,1.26
"SPO2526",1.16,1.28,1.02,1.01
"SPO2527",0.9,1.04,0.96,0.97
"SPO2528",1.03,0.95,1.06,0.93
"SPO2529",0.91,0.88,0.98,1.02
"SPO2530",0.73,NA,0.92,0.84
"SPO2531",0.92,0.92,0.93,0.87
"SPO2532",0.88,1.02,0.92,0.8
"SPO2533",NA,NA,NA,NA
"SPO2534",0.87,0.8,0.89,0.97
"SPO2535",1,1.17,1.1,1.1
"SPO2536",1,1.02,1.01,1.03
"SPO2537",1.19,1.07,0.95,0.83
"SPO2538",0.94,0.95,1.13,0.93
"SPO2539",1.07,0.94,0.91,0.88
"SPO2540",0.77,0.81,1.25,0.74
"SPO2541",0.85,0.93,1.08,0.89
"SPO2542",NA,NA,1.06,0
"SPO2543",1.06,1.02,0.98,1.08
"SPO2544",1.1,0.91,0.9,1.06
"SPO2545",1.27,0.82,0.89,0.96
"SPO2546",1.13,1.17,0.91,0.78
"SPO2547",0.92,0.61,1.12,0.58
"SPO2548",1.08,1,0.96,1.01
"SPO2549",0.88,1.02,0.89,0.85
"SPO2550",0.99,1.02,0.91,0.99
"SPO2551",0.78,0.67,0.98,1.03
"SPO2552",1.09,0.95,0.89,0.9
"SPO2553",1.05,0.99,0.83,0.81
"SPO2554",1.22,1.06,1.03,1.1
"SPO2555",1.1,0.93,0.97,1.09
"SPO2556",0.88,0.79,0.93,0.65
"SPO2559",0.91,0.91,0.96,1.13
"SPO2560",0.99,0.98,1,0.99
"SPO2561",0.81,0.95,0.99,0.86
"SPO2562",0.97,1.11,0.85,0.88
"SPO2563",1.11,0.86,0.68,1.09
"SPO2564",1.25,0.88,1.08,0.75
"SPO2565",1.12,0.93,1.01,1.03
"SPO2566",0.94,1.02,0.88,0.99
"SPO2567",0.97,0.79,1.41,0.72
"SPO2568",1.04,1.05,1.09,1.09
"SPO2569",0.93,0.94,0.95,0.9
"SPO2570",0,NA,1,NA
"SPO2571",1.05,0.87,0.94,0.99
"SPO2572",0.79,0.9,1,0.9
"SPO2573",1.06,1.04,1.13,1.11
"SPO2574",0.88,0.79,1.01,1.01
"SPO2575",0.95,1.12,1.09,0.99
"SPO2576",0.93,1.15,1.29,1.06
"SPO2577",0.85,1.36,1.23,0.93
"SPO2578",0,0,0,0.3
"SPO2579",1.02,0.97,1,0.98
"SPO2580",1.08,1.07,0,1.34
"SPO2581",1.04,0.9,1.15,1.18
"SPO2582",0.93,1.04,1.05,0.87
"SPO2583",1.1,1.01,1.07,1.06
"SPO2584",0.93,0.83,0.85,0.89
"SPO2585",NA,NA,NA,NA
"SPO2586",1.03,1.01,0.97,0.93
"SPO2587",0.84,1.25,0.85,1.11
"SPO2588",1.03,0.99,0.94,0.9
"SPO2589",1.02,0.82,0.97,1.05
"SPO2590",1.17,0.9,0.92,0.93
"SPO2591",0.85,0.52,1.12,1.19
"SPO2592",0,1.04,1.13,1.1
"SPO2594",NA,NA,NA,NA
"SPO2595",NA,NA,NA,NA
"SPO2596",NA,NA,NA,NA
"SPO2597",0.91,1.63,0.98,0.79
"SPO2598",0.97,1.01,0.97,0.99
"SPO2601",1.35,0.97,0.75,0.9
"SPO2602",1.31,1.11,1.05,0
"SPO2603",1.16,1.05,1,1.15
"SPO2604",0.9,1.03,1.06,1.08
"SPO2605",0.97,1.05,0.89,0.98
"SPO2606",0.89,0.92,1,1.1
"SPO2607",0.95,0.98,1.05,1.02
"SPO2608",0.99,0.91,0.91,1.05
"SPO2609",0.91,0.89,0.97,0.99
"SPO2610",1.15,0.99,1.13,0.89
"SPO2612",1.02,1.09,0.99,1.05
"SPO2613",0.87,0.84,1.04,0.86
"SPO2614",1.16,1,1.07,1.08
"SPO2615",1.01,1.05,0.98,1.07
"SPO2616",0.94,1.11,0.93,0.79
"SPO2617",1.02,1.04,1.01,1.02
"SPO2619",NA,NA,NA,NA
"SPO2620",NA,NA,NA,NA
"SPO2621",0,NA,NA,0.51
"SPO2622",1.08,1.11,0.96,1.21
"SPO2623",1.03,0.84,0.96,1.08
"SPO2624",1.07,0.92,0.84,1.31
"SPO2625",1.04,NA,0.74,1.31
"SPO2626",1.13,1.06,1.01,1.04
"SPO2627",0.86,1.06,0.92,1.06
"SPO2628",0.96,0.97,0.96,0.99
"SPO2629",1.29,1.18,1.04,0.96
"SPO2630",1.17,1.13,1.08,0.92
"SPO2632",0.23,0.21,0.41,0.28
"SPO2633",0,0,0,0
"SPO2634",0,0,0,0
"SPO2635",0,0,0,0.67
"SPO2636",NA,NA,NA,NA
"SPO2637",NA,NA,NA,NA
"SPO2638",NA,NA,NA,NA
"SPO2639",1.06,1.24,0.88,1
"SPO2640",1.11,1.01,0.8,1
"SPO2641",0.94,0.56,0.92,0.96
"SPO2642",0.77,0.84,1.02,0.97
"SPO2643",1.42,NA,NA,0.83
"SPO2644",0.93,0.83,0.81,0.77
"SPO2645",0.4,1.09,0.74,0.97
"SPO2646",1.12,1.06,0.92,0.88
"SPO2647",0.89,1.01,1.02,0.97
"SPO2648",1.05,0.87,NA,0
"SPO2649",1.05,1.04,0.98,1
"SPO2650",0.75,0.63,0.96,1.29
"SPO2651",1.03,0.77,0.98,0.83
"SPO2652",0.95,1.02,0.98,1.09
"SPO2652a",0.96,0.99,1.05,0.88
"SPO2653",0,0,0,0.45
"SPO2654",0,0.41,0.25,0
"SPO2655",NA,NA,NA,NA
"SPO2656",0.94,1.01,1.09,1.09
"SPO2657",0.6,1.02,0.9,1.02
"SPO2658",0.82,1.18,NA,NA
"SPO2659",NA,NA,0.87,NA
"SPO2660",NA,NA,NA,NA
"SPO2661",0.97,0.91,0.9,0.72
"SPO2662",1.03,0.87,0.78,0.86
"SPO2663",0.88,0.71,0.53,1.1
"SPO2664",NA,1.05,NA,0.97
"SPO2665",1.24,0.62,0.99,1.15
"SPO2666",0.81,0.86,0.88,1.02
"SPO2667",0.89,0.95,1,1.08
"SPO2668",1.08,0.97,0.81,0.88
"SPO2669",1.11,1.07,0.95,1.05
"SPO2670",1.2,1.07,1.02,1.01
"SPO2671",1.01,1.14,0.98,1.06
"SPO2672",NA,NA,NA,NA
