"spo","w_1","w_2","w_3","w_4"
"SPO1991",0.94,1.1,0.98,1.01
"SPO1992",1.05,0.93,0.88,1.05
"SPO1994",1.41,0.92,0.78,1.06
"SPO1995",0.89,0.89,0.87,0.95
"SPO1996",0.8,1.08,0.98,0.76
"SPO1997",0.91,0.87,1.04,1.03
"SPO1998",0.83,0.96,0.86,0.99
"SPO1999",1,1.01,1,0.98
"SPO2000",NA,0.91,0,1.06
"SPO2001",0.81,0.76,1.01,0.76
"SPO2002",1,1.1,1.01,0.79
"SPO2003",0.78,0.96,0.9,0.84
"SPO2004",1.12,0.91,0.97,1.05
"SPO2005",1.09,0.74,1.03,1.1
"SPO2006",0.8,0.65,0.95,0.9
"SPO2007",0.96,0.89,1,1.08
"SPO2008",0.98,1.15,1.53,NA
"SPO2009",0.99,0.79,0,0.54
"SPO2010",0.83,1.08,1.12,1.01
"SPO2013",0.97,1,0.98,0.98
"SPO2014",NA,NA,NA,NA
"SPO2015",NA,0,0.33,1.13
"SPO2016",1.24,1.07,1.29,1.19
"SPO2017",NA,NA,NA,NA
"SPO2018",NA,NA,NA,NA
"SPO2019",NA,NA,NA,NA
"SPO2021",NA,NA,0,1.09
"SPO2023",1.2,NA,0,NA
"SPO2024",NA,0.58,NA,NA
"SPO2025",0.67,1.24,0.9,0.92
"SPO2026",NA,NA,NA,NA
"SPO2028",1.11,1.08,1.05,1.03
"SPO2029",1.08,0.98,1.03,1.01
"SPO2030",1.06,1.17,1.14,0.81
"SPO2031",1.02,1.06,0.97,0.98
"SPO2032",0.88,1.08,0.83,1.01
"SPO2033",NA,NA,NA,NA
"SPO2034",1.08,0.92,0.96,0.87
"SPO2035",0.91,1.06,NA,0
"SPO2036",0.96,0.94,0.97,0.98
"SPO2037",1.1,1.14,0.98,1.1
"SPO2038",1.15,1,1.1,1.07
"SPO2039",0.75,0,0,0
"SPO2040",0.81,1.02,1.02,0.84
"SPO2041",0.15,0.18,0,0.24
"SPO2042",NA,1.45,1.32,0
"SPO2044",0.99,1.05,0.97,0.94
"SPO2045",1.03,1.06,1.03,0.95
"SPO2046",0.56,0.6,0.14,0.4
"SPO2047",0,NA,0,NA
"SPO2048",1.13,1.33,0.83,0.99
"SPO2049",0.95,0.86,1.03,0.86
"SPO2050",1.05,0.83,0.95,1.06
"SPO2051",NA,NA,NA,NA
"SPO2052",1.16,0.79,1.04,0.91
"SPO2053",1.14,1,1,1.02
"SPO2054",NA,NA,NA,NA
"SPO2055",0.87,1.07,1.06,1.02
"SPO2056",NA,NA,NA,NA
"SPO2057",0.75,0.96,0.91,0.88
"SPO2058",0.95,0.9,0.81,1.06
"SPO2059",0.97,1,0.9,0.75
"SPO2060",0.96,1.17,0.98,1.01
"SPO2061",1.38,0.66,0.82,1.22
"SPO2062",0.97,0.97,1.01,0.98
"SPO2063",1.05,1.17,1.2,1.05
"SPO2064",1.19,1.1,1.02,1
"SPO2065",1.1,0.97,1.21,1.07
"SPO2066",1.19,0,0.38,0.76
"SPO2067",1.04,0.87,0.87,1.14
"SPO2068",0.89,1.01,1,1.03
"SPO2069",0.92,1.05,1,1.01
"SPO2070",1.02,1.1,0.95,0.82
"SPO2071",1.03,1.16,0.97,0.94
"SPO2072",1.15,0.97,0.99,1
"SPO2073",1.13,1.05,1.03,1.02
"SPO2074",0.96,1.04,0.97,0.97
"SPO2075",1.1,1.01,1.1,1
"SPO2076",NA,NA,NA,NA
"SPO2077",1.11,1.18,0.97,0.73
"SPO2078",NA,NA,NA,NA
"SPO2079",1.16,0.89,1.06,0.96
"SPO2080",0.93,1.14,0.98,1.04
"SPO2081",0.86,0.76,0.92,0.96
"SPO2082",NA,NA,0.76,1.22
"SPO2083",NA,NA,NA,NA
"SPO2084",1.04,0.93,1.14,0.88
"SPO2085",NA,NA,NA,NA
"SPO2086",0.84,0.82,0.99,0.96
"SPO2087",0.64,0,0.17,0.44
"SPO2088",0.64,0,1.05,0
"SPO2089",1.15,0.55,0.71,0.95
"SPO2090",NA,NA,NA,NA
"SPO2091",0.97,0.99,1.03,1.08
"SPO2092",1.41,1.07,1,0.95
"SPO2093",0.76,0.77,1.18,1
"SPO2094",1.14,0.95,0.87,0.8
"SPO2095",0.99,0.88,1.07,1.14
"SPO2096",NA,NA,NA,NA
"SPO2097",0.9,0.79,0.97,0.91
"SPO2098",0.89,1.13,0.74,0.81
"SPO2099",0.79,1.07,1.09,0.9
"SPO2100",0.94,0.96,1.12,1.04
"SPO2101",0.94,0.91,0.96,0.98
"SPO2102",NA,NA,NA,NA
"SPO2103",1.14,1,1.11,1.1
"SPO2104",1,0.85,0.95,1.02
"SPO2105",0.86,0.89,1.01,1.04
"SPO2106",0.91,1.06,0.88,1.03
"SPO2107",1.13,1.15,1.04,0.9
"SPO2108",1.08,1.12,1.09,1.03
"SPO2110",0.78,0.87,NA,0.86
"SPO2111",0.96,0.85,1.12,1.24
"SPO2112",0.42,1.27,0.61,0.92
"SPO2113",NA,NA,NA,NA
"SPO2116",1.02,0.84,1.07,0.96
"SPO2117",1.06,0.94,0.73,0.96
"SPO2118",1.04,1,0.97,1.04
"SPO2119",0.85,0.94,1.02,1
"SPO2120",1.19,1.14,1.09,1.04
"SPO2121",1.04,0.95,1.04,0.95
"SPO2122",0.97,1.07,1.25,1.01
"SPO2123",1.22,1.02,0.88,0.96
"SPO2124",0.93,1.05,0.98,0.94
"SPO2125",0,1.55,0.87,0.71
"SPO2126",NA,NA,NA,NA
"SPO2127",0,0.78,0.94,1.14
"SPO2128",0.87,0.93,0.72,1.05
"SPO2129",1.41,1.1,1.09,0
"SPO2130",1.01,1.09,1.01,1.03
"SPO2131",NA,NA,NA,NA
"SPO2132",1,1.03,0.96,1
"SPO2133",0.95,1.08,1.1,1.05
"SPO2134",0.87,1.08,0.94,1.05
"SPO2135",NA,1.47,1.24,0.98
"SPO2136",0.99,1.06,1.02,1.08
"SPO2137",0.7,0.59,1.19,0.83
"SPO2139",NA,1.05,0.5,0.88
"SPO2140",1.04,1,1.15,0.99
"SPO2141",NA,NA,NA,NA
"SPO2142",0.88,1.13,0.86,1.16
"SPO2143",0.78,1.32,0.67,0.67
"SPO2144",0.98,0.99,0.95,0.95
"SPO2145",0,0.53,0.62,0.14
"SPO2146",0.07,0.57,0.26,0
"SPO2147",0.95,0.96,0.99,1.04
"SPO2148",0.99,0.97,1.06,1.17
"SPO2149",0,0,0,0
"SPO2150",0,0,0,0.44
"SPO2151",0,0,0,0.8
"SPO2152",0.77,0.69,1.02,0.87
"SPO2153",1.1,0.97,0.89,0.92
"SPO2154",NA,NA,NA,NA
"SPO2155",1.1,0.98,0.9,0.72
"SPO2156",NA,NA,NA,NA
"SPO2157",0,NA,NA,NA
"SPO2158",1,0.95,0.98,1.06
"SPO2159",1.07,1.21,0.98,0.99
"SPO2160",0,0,0,0
"SPO2161",0.98,1.03,0.99,1.02
"SPO2162",NA,NA,NA,NA
"SPO2163",1.17,1.01,1.01,0
"SPO2164",1.07,1,0.97,0.96
"SPO2165",NA,NA,NA,NA
"SPO2166",1.03,1.17,1.08,1.01
"SPO2167",1.02,0.91,1.06,1
"SPO2168",0.68,0.52,0.7,0.65
"SPO2169",NA,0,0.89,0.63
"SPO2170",1.08,0.94,0.86,1.01
"SPO2171",1.16,0.89,0.92,1.07
"SPO2173",0,0.4,NA,0
"SPO2174",NA,1,0.82,0.99
"SPO2176",0.92,0.96,0.98,1.06
"SPO2177",0.88,0.83,1.04,1.01
"SPO2178",0.95,1.05,0.86,0.97
"SPO2179",NA,NA,NA,NA
"SPO2180",1.09,1.14,1.14,1.06
"SPO2181",NA,NA,NA,NA
"SPO2182",0.91,0.74,0.62,0.84
"SPO2183",1.05,0.99,0.85,0.74
"SPO2184",1.06,1.01,1.1,1.04
"SPO2185",0.85,0.99,0.99,1.04
"SPO2186",1.14,1.13,1.05,0.97
"SPO2187",1.19,0.99,1.05,0.93
"SPO2188",0.58,0.97,1.27,0.92
"SPO2189",0.96,0.97,1.01,0.98
"SPO2190",NA,0.91,NA,1.28
"SPO2191",1.01,0.97,0.82,0.85
"SPO2192",1.26,1.05,0.8,0.87
"SPO2192a",1.03,0.99,0.89,0.96
"SPO2193",0.99,0.92,1,1.05
"SPO2194",NA,0.83,0.95,0.45
"SPO2195",0.95,0.91,0.78,1.13
"SPO2196",1.26,1.06,1.13,1.05
"SPO2197",0.99,0.89,1,0.99
"SPO2198",0,0.4,0.64,0.11
"SPO2200",NA,NA,NA,NA
"SPO2201",NA,NA,1.22,1.04
"SPO2202",0.99,1.02,0.87,0.88
"SPO2203",1.03,1.06,0.95,1.05
"SPO2204",NA,1,0.28,1.49
"SPO2205",1.01,0.9,0.94,0.91
"SPO2206",0,0.78,0.66,1.17
"SPO2207",0.9,1.02,0.72,0.88
"SPO2208",1,0.93,1.01,1.04
"SPO2209",1.02,1.11,1.09,0.98
"SPO2210",0.98,1.02,0.98,0.99
"SPO2211",1.08,0.97,1.05,1.02
"SPO2212",1.03,0.87,0.81,1.1
"SPO2213",1.04,0.97,1.19,1
"SPO2213a",0.75,1.07,1.02,1.11
"SPO2214",1.04,0.93,1.05,1.03
"SPO2215",1.27,1.02,1.03,0.82
"SPO2216",NA,NA,NA,1.87
"SPO2218",1.06,0.93,1.04,1.05
"SPO2219",1.18,0.83,1.15,1.09
"SPO2220",0.97,0.96,1.01,0.88
"SPO2221",0.99,1.04,0.83,0.82
"SPO2222",0.93,0.32,0.88,0.78
"SPO2223",0.99,1.05,1.04,0.97
"SPO2224",1.06,1.03,0.94,1.04
"SPO2225",1.03,1.11,0.74,0.91
"SPO2226",0.89,1.09,0.89,0.96
"SPO2227",0.93,0.89,0.94,0.85
"SPO2228",1.06,1.16,1.13,1
"SPO2229",0.9,1.13,0.87,0.99
"SPO2230",0.98,1.41,1.14,0.82
"SPO2231",NA,0.82,1.3,0.85
"SPO2232",1.02,0.83,1.03,0.74
"SPO2233",1.02,1.12,0.89,1.03
"SPO2234",0.95,1.2,1.05,1.03
"SPO2235",0,0.85,0.76,0.53
"SPO2236",NA,NA,NA,NA
"SPO2237",0.79,0.91,1.17,0.95
"SPO2238",1.31,1.18,1.24,1.08
"SPO2239",NA,NA,NA,NA
"SPO2240",0.66,0,0,0
"SPO2241",0.55,0,0.53,0.38
"SPO2242",0.28,0.62,0.43,0.72
"SPO2243",0.97,1,1,1.01
"SPO2244",1,0.97,0.95,0.96
"SPO2245",0.93,0.98,1.02,0.91
"SPO2246",1.11,0.95,0.93,1.09
"SPO2247",NA,NA,NA,NA
"SPO2248",1.2,1.14,1.13,1.13
"SPO2249",NA,1.37,0.45,0
"SPO2250",1.07,1.06,0.95,1.02
"SPO2251",0.7,0.57,0,0.62
"SPO2252",1.19,0.95,0.86,0.9
"SPO2253",0.88,1.15,0.88,1.12
"SPO2255",1.18,1.04,0.78,0.97
"SPO2256",NA,NA,NA,NA
"SPO2257",1.11,1.07,0.92,0
"SPO2258",NA,NA,NA,NA
"SPO2260",NA,NA,NA,1.06
"SPO2261",1.64,0.97,1.1,0.99
"SPO2262",NA,NA,NA,NA
"SPO2264",1,1.06,1.16,1.12
"SPO2266",0.9,1.14,0.95,1.11
"SPO2267",0.96,1.17,1.1,0.82
"SPO2268",1,1,0.8,0.85
"SPO2269",0.9,1.02,0.83,1.16
"SPO2270",1.03,1.15,1.08,1.19
"SPO2271",NA,NA,NA,NA
"SPO2272",1.01,0.96,1.07,1.05
"SPO2273",0.77,1.12,0.82,0.95
"SPO2275",NA,NA,NA,NA
"SPO2276",NA,NA,NA,NA
"SPO2277",0.69,1.06,1,0.95
"SPO2278",0.99,0.98,0.98,0.99
"SPO2279",0.96,1.05,0.89,0.97
"SPO2280",1.25,0.9,0.9,0.92
"SPO2281",NA,NA,NA,NA
"SPO2283",0.92,1.01,1.11,1
"SPO2284",1.01,0.92,1.1,0.95
"SPO2285",0,1.08,1.27,0.86
"SPO2286",1.01,1.01,1.03,1.14
"SPO2287",1.07,1.01,1.07,1.09
"SPO2288",1.02,1.05,1.1,1.05
"SPO2289",1.05,1.07,1.15,1.09
"SPO2290",1.03,1.08,1.02,1.01
"SPO2292",0.59,0.7,0.88,0.87
"SPO2293",1,1,1.03,1.02
"SPO2294",NA,NA,NA,NA
"SPO2295",NA,NA,NA,NA
"SPO2296",0.74,0.82,0.77,1.15
"SPO2297",0.84,1.26,1.05,0.94
"SPO2298",1.14,0.83,1.14,1
"SPO2299",0.95,0.99,0.91,0.9
"SPO2301",1.32,0.93,0.94,1.03
"SPO2302",1.09,0.97,1.06,1
"SPO2303",NA,0,NA,NA
"SPO2304",0.99,0.89,1.23,0.93
"SPO2306",NA,NA,1.59,NA
"SPO2307",1.09,1.14,1.19,1.07
"SPO2308",1.06,0.88,0.96,1.02
"SPO2309",0.99,0.86,0.63,1.06
"SPO2310",0,NA,NA,NA
"SPO2311",0.45,NA,NA,NA
"SPO2312",NA,NA,NA,NA
"SPO2313",1.5,1.32,1.03,0.7
"SPO2314",NA,NA,NA,NA
"SPO2315",NA,NA,NA,NA
"SPO2316",NA,NA,NA,NA
"SPO2317",NA,NA,NA,NA
"SPO2318",0.91,0.97,1.02,1.14
"SPO2319",0.89,0.97,1.06,1.08
"SPO2320",NA,NA,NA,NA
"SPO2321",NA,NA,NA,NA
"SPO2322",NA,NA,NA,NA
"SPO2323",1.11,0.98,1.04,1.03
"SPO2324",0.38,NA,0.62,0.85
"SPO2325",NA,NA,NA,NA
"SPO2326",0.96,1.23,0.94,1.1
"SPO2327",0.93,0.95,1.04,0.85
"SPO2328",NA,NA,NA,NA
"SPO2329",NA,NA,NA,NA
"SPO2330",0.44,0.9,NA,1.04
"SPO2331",1.03,1.06,1.1,1.04
"SPO2332",0.98,1.05,0.98,1.14
"SPO2333",1.11,1.21,1.03,1.02
"SPO2334",0.9,1,0.97,0.98
"SPO2335",0.98,1.08,0.9,1.01
"SPO2336",0.96,0.97,1.13,1.09
"SPO2337",1.09,0.89,1.23,0.79
"SPO2338",1.11,0.92,0.93,0.87
"SPO2339",1.1,0.99,0.99,1.01
"SPO2340",0.64,0.56,0.51,0.49
"SPO2341",1.05,0.88,0.87,0.79
"SPO2341a",0.95,1.03,0.93,0.7
"SPO2342",1.07,1.02,1.02,1
"SPO2343",0.98,1.01,1.05,0.98
"SPO2344",1.03,1.2,1.03,0.96
"SPO2345",1.02,1.05,1.03,1.03
"SPO2346",0.78,0.83,1.16,1.06
"SPO2347",0.9,1.04,1.05,1.12
"SPO2348",1.02,1.01,0.96,0.99
"SPO2349",0.75,0.39,1.09,NA
"SPO2350",0.84,1.02,0.64,0.71
"SPO2351",1.17,0.94,1.26,0.97
"SPO2352",1.23,0.76,0.97,0.86
"SPO2353",0.95,0.88,1.05,0.91
"SPO2354",0.92,0.75,0.52,0.87
"SPO2355",1.03,1,0.85,0.83
"SPO2356",1.09,0.65,1.1,0.96
"SPO2357",NA,1.04,0.7,0.69
"SPO2358",1.02,1.02,0.98,0.95
"SPO2359",0.89,0.91,0.81,0.83
"SPO2361",0.9,0.91,0.97,0.82
"SPO2362",NA,NA,NA,NA
"SPO2363",1.5,0.91,0.82,0.87
"SPO2364",0.89,1.25,0.93,1.06
"SPO2365",0.85,0.97,0.96,0.72
"SPO2366",0.98,0.68,1.01,0.83
"SPO2367",1.29,0.92,1.15,1.13
"SPO2368",0.98,1.09,0.94,1.01
"SPO2369",0.98,1.02,0.86,0.92
"SPO2370",1.03,0.99,1.11,1.1
"SPO2371",0.91,0.9,1.1,1.03
"SPO2372",1.04,1.09,1,0.95
"SPO2373",1,1.01,1.05,1.02
"SPO2374",0.99,0.85,0.85,0.95
"SPO2376",NA,NA,NA,NA
"SPO2377",0.92,0.74,0.91,1
"SPO2378",0.97,0.9,0.9,0.93
"SPO2380",0.97,0.84,0.95,0.98
"SPO2381",0.92,0.99,0.76,1.09
"SPO2382",0.95,0.86,0.74,0.96
"SPO2383",1.22,1.18,0.96,0.86
"SPO2384",1.07,0.82,1.05,0.95
"SPO2385",1.05,1.06,0.83,0.97
"SPO2386",1.07,1,0.71,0.84
"SPO2387",1.03,0.9,0.7,0.98
"SPO2388",0.9,0.38,0.97,0.86
"SPO2389",1.13,1.05,0.99,1.04
"SPO2390",0.84,1.01,0.82,0.86
"SPO2392",0.82,0.72,0.91,0.88
"SPO2393",0.86,1.2,0.98,0.98
"SPO2394",1.09,1.48,0.85,0.81
"SPO2395",1.34,NA,0,0.96
"SPO2396",0.96,0.92,0.91,0.93
"SPO2397",0.97,1.02,1.03,0.95
"SPO2398",0.96,0.95,0.89,0.84
"SPO2399",1,0.91,0.94,0.67
"SPO2400",0.85,1.05,1.01,0.92
"SPO2401",0.95,0.96,0.89,0.91
"SPO2403",0.85,0.63,1.07,0.87
"SPO2405",0.91,1.01,0.87,0.89
"SPO2406",0.81,0.96,0.5,0.96
"SPO2407",0.75,1.41,1.35,1.17
"SPO2408",0,0,1.39,0.74
"SPO2409",1.06,0.95,1.04,0.99
"SPO2410",0.86,1,0.91,1.2
"SPO2411",0.98,0.88,1.23,1.05
"SPO2412",0,1,NA,0.99
"SPO2413",0,0.94,1.18,0.86
"SPO2414",1.04,0.97,0.94,0.85
"SPO2415",NA,NA,NA,NA
"SPO2416",1.05,0.58,0.92,0.97
"SPO2417",NA,NA,NA,NA
"SPO2418",0.96,0.9,1.05,0.9
"SPO2419",1.18,1,0.79,1.1
"SPO2420",1.2,1.01,1.16,0.81
"SPO2421",NA,NA,NA,NA
"SPO2422",0.96,1.29,1.3,1.2
"SPO2423",1.04,0.64,0.93,0.98
"SPO2424",0.98,0.86,1.27,0.81
"SPO2425",1.42,1.12,1.06,1.18
"SPO2426",0.81,0.97,0.9,1.23
"SPO2427",NA,NA,NA,NA
"SPO2428",1.05,0.96,0.54,1.01
"SPO2429",0.74,1.03,1.05,1.16
"SPO2430",1.04,0.96,1.14,0.9
"SPO2431",0.73,1.02,1.06,0.96
"SPO2432",0.87,1.25,0.78,0.97
"SPO2433",1.23,1.01,0.89,1
"SPO2434",0.92,0.84,1.05,0.93
"SPO2435",1.06,0.92,0.95,0.98
"SPO2436",1.06,0.94,0.91,0.98
"SPO2437",1.02,1.09,1.01,1.07
"SPO2438",NA,1.24,0,0
"SPO2439",0.99,0.95,0.91,0.86
"SPO2440",1.3,1.19,1.12,0.78
"SPO2441",1.05,0.79,0.87,1.12
"SPO2442",0.98,0.95,0.91,0.99
"SPO2443",0.91,1.25,0.92,0.99
"SPO2444",NA,NA,NA,NA
"SPO2445",1.04,1.14,0.87,1.06
"SPO2446",0.98,0.92,0.95,0.95
"SPO2447",0.78,0.8,1.18,0.68
"SPO2448",0.81,1.11,1.01,1.02
"SPO2449",1.17,1.02,1.04,1.17
"SPO2450",0,1.09,0.63,1.13
"SPO2451",1.19,0.91,1,0.87
"SPO2452",0,1.03,1.16,NA
"SPO2453",0.88,1.1,0.94,1.05
"SPO2454",NA,NA,NA,NA
"SPO2455",NA,NA,NA,NA
"SPO2456",NA,NA,NA,NA
"SPO2457",NA,NA,NA,NA
"SPO2458",0.6,0.88,0.94,0.89
"SPO2459",NA,NA,1.12,NA
"SPO2460",0,0.98,NA,NA
"SPO2461",NA,NA,NA,NA
"SPO2462",NA,NA,NA,NA
"SPO2463",NA,NA,NA,NA
"SPO2464",0.92,1.09,0.93,0.96
"SPO2465",1.15,0.87,1.01,1.13
"SPO2466",1.26,1.25,1.14,0.84
"SPO2467",1.07,1.06,0.96,0.98
"SPO2468",1.07,1.21,1.09,0.98
"SPO2469",1.03,0.96,1.02,1.01
"SPO2470",NA,NA,NA,1.28
"SPO2471",NA,NA,NA,NA
"SPO2472",NA,NA,NA,NA
"SPO2473",0.75,0.93,1.1,0.95
"SPO2474",0.53,0.27,0.57,0.56
"SPO2475",1.03,NA,1.16,1.15
"SPO2476",0.53,1.06,1.43,0.72
"SPO2477",0,0.96,0.72,0.83
"SPO2478",1.02,1.08,1.03,1.1
"SPO2479",1.14,0.92,0,1.36
"SPO2480",1.27,1.13,0.9,0.97
"SPO2481",NA,NA,1,0.91
"SPO2482",NA,NA,NA,NA
"SPO2483",NA,1.34,1.1,1.36
"SPO2484",NA,NA,NA,NA
"SPO2486",1.1,0.89,1,1.2
"SPO2487",1.04,0.97,1.22,0.96
"SPO2488",1.07,1.1,1.11,0.94
"SPO2489",1.07,0.99,1.01,0.92
"SPO2490",NA,NA,NA,NA
"SPO2491",0.97,1.05,0.98,0.97
"SPO2494",NA,NA,1,NA
"SPO2496",1.02,1,0.7,1.05
"SPO2498",1.02,0.9,0.92,0.86
"SPO2499",1.1,0.95,1.02,1.21
"SPO2500",0.98,1.17,1.03,1.06
"SPO2501",1.12,0.99,0.93,1
"SPO2502",0.84,1.23,1.05,1.31
"SPO2503",NA,NA,NA,NA
"SPO2504",NA,NA,NA,NA
"SPO2505",0.84,0.81,1.01,1.11
"SPO2506",0,1.04,0.98,0.79
"SPO2507",0.98,0.91,1.09,1
"SPO2508",0.95,0.94,0.92,0.92
"SPO2509",1.01,0.95,1.13,0.86
"SPO2510",NA,NA,NA,NA
"SPO2511",0.66,0.4,0.72,0.67
"SPO2512",1.05,1,1.07,0.99
"SPO2513",0.99,1,0.97,0.93
"SPO2514",0.79,NA,0,0
"SPO2515",1,1.08,1.15,0.73
"SPO2516",1.19,0.92,1.19,0.89
"SPO2517",NA,NA,NA,NA
"SPO2518",0.91,1.1,1.05,0.91
"SPO2519",NA,NA,NA,NA
"SPO2520",1.11,0.89,0.65,0.88
"SPO2521",1.03,0.97,1.03,0.96
"SPO2522",NA,0.76,0.29,0
"SPO2523",1.11,0.88,0.95,0.9
"SPO2524",0.97,0.77,0.91,1.23
"SPO2526",1.05,1.24,0.96,0.85
"SPO2527",1.04,0.97,0.98,0.98
"SPO2528",0.99,0.96,1.12,0.96
"SPO2529",0.97,0.87,0.98,0.92
"SPO2530",0.95,NA,0.9,0
"SPO2531",0.97,0.72,0.82,0.9
"SPO2532",0.62,0.93,0.85,0.89
"SPO2533",NA,NA,NA,NA
"SPO2534",1,0.81,0.89,0.9
"SPO2535",0.85,1.2,1.17,1.09
"SPO2536",0.98,1.02,1,0.99
"SPO2537",1.36,1.02,0.91,0.85
"SPO2538",0.95,0.94,0.97,0.98
"SPO2539",1.07,0.64,0.75,0.77
"SPO2540",0.87,0.8,1.03,0.92
"SPO2541",0.78,1.01,1.06,1.03
"SPO2542",NA,NA,1.19,0
"SPO2543",1.07,1.07,1.03,1.14
"SPO2544",1.08,1.01,0.87,0.91
"SPO2545",1.26,0.89,1.09,0.77
"SPO2546",1.28,1.3,0.92,0.53
"SPO2547",0.54,0.86,1.09,0.93
"SPO2548",0.88,0.94,1.01,0.95
"SPO2549",0.89,0.68,0.72,0.83
"SPO2550",0.96,1.02,1.04,0.86
"SPO2551",0.92,1.02,1.06,1.1
"SPO2552",1.11,1,0.86,0.92
"SPO2553",1.03,1.12,0.97,0.99
"SPO2554",1.27,1.05,1.01,1.11
"SPO2555",1.14,0.9,0.89,0.93
"SPO2556",0.9,0.84,0.82,0.92
"SPO2559",0.65,1.09,0.89,1.09
"SPO2560",1,0.97,0.93,0.97
"SPO2561",0.98,0.95,0.84,0.88
"SPO2562",0.98,0.91,1,0.86
"SPO2563",1.13,0.75,0.8,0.84
"SPO2564",1.34,1.06,0.91,0.86
"SPO2565",1.07,0.99,0.98,1.08
"SPO2566",0.86,0.88,0.99,0.93
"SPO2567",0.99,0,1.43,0.76
"SPO2568",0.97,1.1,1.1,0.99
"SPO2569",0.88,0.95,0.97,0.84
"SPO2570",0,NA,NA,NA
"SPO2571",1.02,0.98,0.86,1.02
"SPO2572",0.84,0.91,1,1.06
"SPO2573",1.12,1.13,1.12,1.18
"SPO2574",0.77,0.86,1.03,0.99
"SPO2575",0.97,1.08,1.1,1.06
"SPO2576",1.12,1.15,1.4,1
"SPO2577",1.02,1.25,1.17,0.98
"SPO2578",0.32,0.21,0,0.36
"SPO2579",1.09,1.1,0.99,0.96
"SPO2580",1.18,0.85,1.1,1.58
"SPO2581",1.07,1,1.03,1.25
"SPO2582",0.97,1.08,1,0.97
"SPO2583",1.01,0.88,1.07,1.02
"SPO2584",0.93,1.02,0.86,0.92
"SPO2585",NA,NA,NA,NA
"SPO2586",0.96,0.86,0.94,0.94
"SPO2587",1.2,1.32,0.9,0.72
"SPO2588",1.07,1.07,1.12,0.92
"SPO2589",0.8,0,0.98,0.44
"SPO2590",0.91,0.85,1,0.9
"SPO2591",1.05,0.91,1.12,1.2
"SPO2592",1.17,0.9,0.94,0.91
"SPO2594",NA,NA,NA,NA
"SPO2595",NA,NA,NA,NA
"SPO2596",NA,NA,NA,NA
"SPO2597",0.84,1.73,1.08,0.78
"SPO2598",1.08,1,1.21,1
"SPO2601",1.21,1.16,0.9,1
"SPO2602",1.17,1.01,0.95,1.04
"SPO2603",1.08,0.99,0.95,1.18
"SPO2604",0.7,1,1.16,1.12
"SPO2605",0.97,1.09,0.87,0.89
"SPO2606",1,0.9,0.86,0.99
"SPO2607",1.02,1.05,1.11,1.04
"SPO2608",0.88,0.72,0.94,0.84
"SPO2609",1,0.82,1.03,0.92
"SPO2610",1.14,0.95,1.17,1.14
"SPO2612",1.09,1.04,1.08,1.09
"SPO2613",0.7,0.91,0.8,1.04
"SPO2614",1.07,0.98,1.11,1
"SPO2615",1.04,1.05,0.97,0.97
"SPO2616",0.97,1.07,0.96,0.88
"SPO2617",1.06,1.04,0.98,0.95
"SPO2619",NA,NA,NA,NA
"SPO2620",NA,NA,NA,NA
"SPO2621",0,NA,NA,NA
"SPO2622",1.11,0.9,1.03,1.08
"SPO2623",0.97,1.03,1,1.06
"SPO2624",1.1,1.07,1.19,NA
"SPO2625",0.97,NA,0.53,NA
"SPO2626",1.18,0.99,0.95,1.01
"SPO2627",1.02,1.04,0.91,0.79
"SPO2628",1.05,0.85,0.9,1.01
"SPO2629",1.26,0.8,1.06,0.94
"SPO2630",1.01,0.94,1.04,1.01
"SPO2632",0.75,0.17,0,0.62
"SPO2633",0,0,0,0.89
"SPO2634",0,0.45,0,0.62
"SPO2635",0.61,1.04,0.82,0.7
"SPO2636",NA,NA,NA,NA
"SPO2637",NA,NA,NA,NA
"SPO2638",NA,NA,NA,NA
"SPO2639",0.85,1.02,0.73,0.47
"SPO2640",0.84,0.99,0.8,0.91
"SPO2641",1.17,0.88,0.97,1.12
"SPO2642",0.72,0.89,0.86,0.91
"SPO2643",1.38,NA,NA,1.02
"SPO2644",0.85,0.94,0.83,0.98
"SPO2645",0.7,1.2,0.77,1.04
"SPO2646",1.09,1.02,0.94,0.98
"SPO2647",1,1.1,1,0.88
"SPO2648",0,NA,1.33,0
"SPO2649",1.04,1.14,1.12,1.04
"SPO2650",0.93,0,0.78,1
"SPO2651",1.16,0.9,0.98,0.92
"SPO2652",0.87,0,0.84,1.09
"SPO2652a",0.98,1.01,0.9,1.05
"SPO2653",0,0,0,0
"SPO2654",0,0.58,0,0.53
"SPO2655",NA,NA,NA,NA
"SPO2656",0.94,0.98,1.08,1.12
"SPO2657",0.57,0.91,0.45,0.99
"SPO2658",0.86,0.72,NA,NA
"SPO2659",NA,NA,1.03,0.74
"SPO2660",NA,NA,NA,NA
"SPO2661",1.3,1.06,1.04,0.57
"SPO2662",1,1,0.9,0.92
"SPO2663",1.04,0,0.58,1.28
"SPO2664",NA,0,1.65,1.14
"SPO2665",1.05,0.22,0,1.08
"SPO2666",0.9,0.9,0.61,0.58
"SPO2667",0.81,0.95,0.86,1.07
"SPO2668",1.19,0.9,0.98,0.93
"SPO2669",1.18,1.11,0.95,0.99
"SPO2670",1.13,0.99,1.09,1.08
"SPO2671",1.02,1.16,0.99,1.05
"SPO2672",NA,NA,NA,NA
"SPO2673",0.94,0.98,1.12,0.82
